obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_date,k_time,k_bid_vol,k_ask_vol,uc_trans
205,0.02374,0.02356,12051.86921419,5834.81377275,0.023601,0.023633,2016-06-03,17:09:51,1.26,42.814,42955705

206,0.02374,0.02354,11791.12042317,5931.11131816,0.023574,0.023633,2016-06-03,17:10:00,168.657,42.814,42955705

207,0.02374,0.02354,11818.25907087,5928.72935991,0.023574,0.023628,2016-06-03,17:10:08,168.657,73.26,42955705

208,0.02372,0.02355,12019.85662122,5715.28782775,0.023574,0.023628,2016-06-03,17:10:16,168.657,73.26,42955705

209,0.02374,0.02354,11980.41989293,5775.79689523,0.023537,0.023631,2016-06-03,17:10:24,156.021,112.126,42955705

210,0.02374,0.02354,12025.91989293,5687.30555275,0.023537,0.023626,2016-06-03,17:10:32,156.021,72.92,42955705

211,0.02374,0.02354,12025.91989293,5775.79689523,0.02354,0.023626,2016-06-03,17:10:41,170,72.92,42955705

212,0.02372,0.02354,11831.75907087,5677.50918001,0.023541,0.023626,2016-06-03,17:10:49,160.996,78.783,42955705

213,0.02374,0.02354,11825.55737099,5840.47211523,0.023541,0.023626,2016-06-03,17:10:57,160.996,72.92,42955705

214,0.02372,0.02354,12019.72339099,5809.70326275,0.023537,0.023626,2016-06-03,17:11:05,156.021,78.949,42955705

215,0.02372,0.02354,12019.88892099,5809.70326275,0.023537,0.023626,2016-06-03,17:11:14,156.021,78.949,42955705

216,0.02372,0.02354,12019.88892099,5809.70326275,0.023542,0.023626,2016-06-03,17:11:23,26.069,72.92,42955705

217,0.02374,0.02354,12019.88892099,5744.53559275,0.023542,0.023626,2016-06-03,17:11:31,26.069,72.92,42955705

218,0.02374,0.02353,12019.4722332,5840.83313816,0.023542,0.023626,2016-06-03,17:11:39,26.069,78.872,42955705

219,0.02371,0.02353,12019.3067032,5797.86133275,0.023542,0.023626,2016-06-03,17:11:47,26.069,78.872,42955705

220,0.02371,0.02353,12019.3067032,5797.86133275,0.023542,0.023626,2016-06-03,17:11:55,26.069,78.872,42955705

221,0.02371,0.02353,12019.3067032,5778.02553199,0.023542,0.023626,2016-06-03,17:12:03,26.069,72.92,42955705

222,0.02371,0.02353,12019.3067032,5844.5130774,0.023542,0.023626,2016-06-03,17:12:13,26.069,72.92,42955705

223,0.02371,0.02353,12009.5584838,5844.6130774,0.023541,0.023626,2016-06-03,17:12:21,168.993,72.92,42955705

224,0.02371,0.02353,12019.35790061,5912.185968,0.023521,0.023626,2016-06-03,17:12:29,185.719,72.92,42955705

225,0.02374,0.02353,11954.27832657,5912.18596794,0.023521,0.02363,2016-06-03,17:12:38,36.451,77.7,42955705

226,0.02373,0.02353,12010.09923271,5744.53559269,0.023521,0.023625,2016-06-03,17:12:46,36.451,73.301,42955705

227,0.02373,0.02353,12010.09923271,5744.53559269,0.023521,0.023625,2016-06-03,17:12:54,36.451,73.301,42955705

228,0.02373,0.02353,12019.74365657,5749.53559276,0.02352,0.023625,2016-06-03,17:13:02,393.111,73.301,42955705

229,0.02373,0.02354,12052.34605874,5746.01559266,0.023625,0.0237,2016-06-03,17:13:11,73.301,95,42955705

230,0.02373,0.02356,11847.0389906,5901.1610464,0.023625,0.023728,2016-06-03,17:13:20,72.361,41.463,42955705

231,0.02373,0.02357,11961.66100228,5991.92433502,0.023608,0.023669,2016-06-03,17:13:28,4.953,28.433,42955705

232,0.02373,0.02358,11774.73546262,5905.00969279,0.023609,0.023664,2016-06-03,17:13:36,4.28,72.759,42955705

233,0.02373,0.02359,11894.05817813,5818.44621464,0.023608,0.023653,2016-06-03,17:13:44,4.953,21.821,42955705

234,0.02373,0.02359,12011.9312494,5770.95483172,0.023608,0.023648,2016-06-03,17:13:53,4.817,72.761,42955705

235,0.02373,0.02359,11945.22545998,5770.85393172,0.023608,0.023648,2016-06-03,17:14:01,4.817,72.761,42955705

236,0.02373,0.02359,11960.08576198,5694.95483172,0.023608,0.023643,2016-06-03,17:14:09,3.794,28.385,42955705

237,0.02373,0.02359,11946.79117105,5761.92882537,0.023608,0.023638,2016-06-03,17:14:17,3.794,72.815,42955705

238,0.02373,0.02353,11972.19117105,5748.03972537,0.023608,0.023638,2016-06-03,17:14:26,3.794,72.815,42955705

239,0.02373,0.02354,12008.97462866,5755.7450283,0.023608,0.023638,2016-06-03,17:14:35,3.794,72.815,42955705

240,0.02373,0.02355,11977.81265258,5842.85299892,0.023638,0.02372,2016-06-03,17:14:42,145.635,80.718,42955705

241,0.02373,0.02359,11465.31191675,5758.78192244,0.023638,0.02372,2016-06-03,17:14:51,72.815,26.218,42955705

242,0.02373,0.0236,11704.67105175,5711.45470061,0.023643,0.023715,2016-06-03,17:14:59,177.82,72.603,42955705

243,0.02373,0.02361,11852.5001942,5826.58755354,0.0236,0.023715,2016-06-03,17:15:08,105.075,94.394,42955705

244,0.02373,0.02353,11978.6385856,5777.79931207,0.0236,0.023715,2016-06-03,17:15:16,21.046,94.394,42955705

245,0.02373,0.02362,11818.03556724,5777.79931207,0.02358,0.023715,2016-06-03,17:15:24,50,94.394,42955705

246,0.02373,0.02362,12030.80947575,5850.3457468,0.023542,0.023715,2016-06-03,17:15:33,15.22,94.394,42955705

247,0.02373,0.02354,12031.72151535,5850.3457468,0.023602,0.023704,2016-06-03,17:15:41,180.23,72.737,42955705

248,0.02372,0.02357,11832.78580442,5874.91563173,0.023558,0.023703,2016-06-03,17:15:50,210.91,1.82,42955705

249,0.02372,0.02354,12008.7272911,5811.39898719,0.023541,0.023703,2016-06-03,17:15:58,214.654,1.82,42955705

250,0.02372,0.02354,12032.6358877,5573.075357,0.023582,0.023692,2016-06-03,17:16:06,2.4,73.345,42955705

251,0.02373,0.02356,12050.81095355,5864.75509746,0.023584,0.023692,2016-06-03,17:16:16,26.801,95.176,42955705

252,0.02373,0.02356,12050.81095355,5864.75509746,0.023584,0.023692,2016-06-03,17:16:24,4.97,95.176,42955705

253,0.02373,0.02359,11464.49092128,5864.75509746,0.023586,0.02373,2016-06-03,17:16:33,8.35,54.5,42955705

254,0.02373,0.02361,11647.52694693,5840.57661936,0.023604,0.023739,2016-06-03,17:16:41,5.34,116.879,42955705

255,0.02373,0.02363,12052.42077726,5776.91107688,0.023606,0.023734,2016-06-03,17:16:49,6.7,73.443,42955705

256,0.02373,0.02363,11936.69343478,5933.44628669,0.023647,0.023734,2016-06-03,17:16:58,4.19,21.829,42955705

257,0.02373,0.02361,12075.9817989,5840.70274129,0.02365,0.023729,2016-06-03,17:17:07,6.51,72.948,42955705

258,0.02373,0.02362,11916.1974464,5840.70274126,0.02365,0.023729,2016-06-03,17:17:15,6.51,72.948,42955705

259,0.02373,0.02362,11672.05716413,5840.70274126,0.023608,0.023729,2016-06-03,17:17:23,45.109,72.948,42955705

260,0.02373,0.02362,11643.75374413,5840.70274126,0.023608,0.023729,2016-06-03,17:17:32,45.109,72.948,42955705

261,0.02373,0.02362,11643.75374413,6017.76455298,0.02361,0.023729,2016-06-03,17:17:40,35.76,72.948,42955705

262,0.02373,0.0236,11459.75862421,5875.73935005,0.023636,0.023729,2016-06-03,17:17:48,2.34,72.948,42955705

263,0.02373,0.02361,12070.56770226,5848.87674126,0.023636,0.023729,2016-06-03,17:17:56,2.34,72.948,42955705

264,0.02373,0.02359,11854.69229805,5723.41699396,0.023604,0.023712,2016-06-03,17:18:05,184.278,73.489,42955705

265,0.02373,0.0236,11648.97404492,5723.41699396,0.023604,0.023706,2016-06-03,17:18:13,84.631,73.365,42955705

266,0.02373,0.0236,11649.1614969,5723.41699396,0.023604,0.023706,2016-06-03,17:18:22,84.631,73.365,42955705

267,0.02373,0.0236,11649.1614969,5719.24331961,0.023604,0.023706,2016-06-03,17:18:30,84.631,73.365,42955705

268,0.02381,0.02359,11877.17591579,5777.38691729,0.023604,0.023706,2016-06-03,17:18:39,84.631,73.365,42955705

269,0.02377,0.02359,12054.92516507,5785.09222022,0.023604,0.023706,2016-06-03,17:18:48,84.631,73.365,42955705

270,0.02382,0.02359,11876.96549685,5918.36673568,0.023604,0.023706,2016-06-03,17:18:56,84.631,73.365,42955705

271,0.02382,0.02359,12065.13151685,5918.36673568,0.023604,0.023706,2016-06-03,17:19:05,84.631,73.365,42955705

272,0.0238,0.02359,11736.29453372,5866.08708981,0.023617,0.023706,2016-06-03,17:19:13,28.527,73.365,42955705

273,0.0238,0.02359,12005.58345651,5744.6669133,0.023605,0.023706,2016-06-03,17:19:22,2.61,73.365,42955705

274,0.02375,0.02359,11884.96497673,5777.70383107,0.023605,0.023706,2016-06-03,17:19:30,37.242,73.365,42955705

275,0.02379,0.02359,12054.4614644,5940.04673598,0.023609,0.023706,2016-06-03,17:19:38,2.46,73.365,42955705

276,0.02379,0.02359,11931.39455588,6025.55567481,0.023609,0.023706,2016-06-03,17:19:47,25.662,73.365,42955705

277,0.02379,0.02359,11860.06072405,6025.55567481,0.023609,0.023706,2016-06-03,17:19:56,25.662,65.701,42955705

278,0.02379,0.0236,12056.77157014,5858.27678776,0.023609,0.023706,2016-06-03,17:20:05,2.46,85.259,42955705

279,0.02379,0.0236,12056.96242447,5858.27678776,0.023609,0.023706,2016-06-03,17:20:13,2.46,65.701,42955705

280,0.02387,0.02361,12089.13731947,5858.27678776,0.023611,0.023706,2016-06-03,17:20:22,26.25,65.701,42955705

281,0.02385,0.02361,12089.13731947,5920.41728276,0.023613,0.023706,2016-06-03,17:20:30,2.46,65.701,42955705

282,0.02385,0.02362,12057.80400229,5927.61107983,0.023613,0.023706,2016-06-03,17:20:39,2.46,65.701,42955705

283,0.02384,0.02359,12067.77717671,5986.50148483,0.023615,0.023705,2016-06-03,17:20:47,71.7,25.256,42955705

284,0.02383,0.02359,12071.45155596,5820.69468776,0.023604,0.0237,2016-06-03,17:20:56,48.316,73.016,42955705

285,0.02383,0.02359,11883.85552689,5820.69468776,0.023616,0.0237,2016-06-03,17:21:05,59.997,73.016,42955705

286,0.02381,0.02359,11886.97552689,5790.97754582,0.023616,0.02368,2016-06-03,17:21:12,59.997,0.563,42955705

287,0.02381,0.02359,12064.59688927,5790.97754582,0.023616,0.02368,2016-06-03,17:21:20,59.997,0.563,42955705

288,0.0238,0.02359,11664.59688927,5774.97392504,0.023616,0.02368,2016-06-03,17:21:29,59.997,0.563,42955705

289,0.02379,0.02359,12064.629112,5732.27992501,0.023616,0.023674,2016-06-03,17:21:37,59.997,73.1,42955705

290,0.02379,0.02359,12064.629112,5786.95503377,0.02359,0.023674,2016-06-03,17:21:47,10.22,73.1,42955705

291,0.02378,0.02359,12064.5495603,5780.59109946,0.02359,0.023668,2016-06-03,17:21:56,45.513,73.024,42955705

292,0.02378,0.02359,12055.52952022,5813.32890746,0.02359,0.023673,2016-06-03,17:22:04,45.513,9.62,42955705

293,0.02378,0.02359,12134.07749517,5817.67777152,0.02359,0.02368,2016-06-03,17:22:12,45.513,0.563,42955705

294,0.02378,0.02359,12134.07749517,5905.68690746,0.02359,0.023679,2016-06-03,17:22:20,45.513,9.62,42955705

295,0.02378,0.02359,12134.07749517,5875.47690746,0.02359,0.023679,2016-06-03,17:22:28,45.513,9.62,42955705

296,0.02378,0.02359,12134.07749504,5875.47690746,0.02359,0.023679,2016-06-03,17:22:38,45.513,9.62,42955705

297,0.02378,0.02359,12134.07749489,5875.47690746,0.02359,0.023679,2016-06-03,17:22:46,10.22,9.62,42955705

298,0.0239,0.0236,12093.04724049,5819.84267485,0.023602,0.023679,2016-06-03,17:22:55,188.93,9.62,42955705

299,0.0239,0.0236,12093.04724049,5819.84267485,0.02359,0.023679,2016-06-03,17:23:03,10.22,9.62,42955705

300,0.0239,0.0236,12093.04724049,5819.42267485,0.02359,0.023678,2016-06-03,17:23:12,46.678,3.685,42955705

301,0.0239,0.0236,12093.25264956,5819.42267485,0.02359,0.023678,2016-06-03,17:23:20,10.22,3.685,42955705

302,0.0239,0.0236,11891.25489537,5819.42267485,0.02359,0.02368,2016-06-03,17:23:28,10.22,0.563,42955705

303,0.0239,0.0236,11891.15483429,5816.14667485,0.02359,0.023679,2016-06-03,17:23:37,10.22,1.638,42955705

304,0.02387,0.0236,11996.37489565,5895.39729298,0.02359,0.023678,2016-06-03,17:23:45,10.22,17.491,42955705

305,0.02387,0.0236,11890.3022248,5825.10967485,0.02359,0.023695,2016-06-03,17:23:54,46.68,73.546,42955705

306,0.02387,0.02361,11890.20216329,5825.10967485,0.02359,0.023695,2016-06-03,17:24:03,46.689,73.546,42955705

307,0.02387,0.02361,11995.18343333,5825.10967485,0.02359,0.023695,2016-06-03,17:24:11,46.689,73.546,42955705

308,0.02387,0.02361,12083.61895977,5825.10967485,0.02359,0.023695,2016-06-03,17:24:19,10.22,73.546,42955705

309,0.02387,0.02361,11972.74328082,5825.10967485,0.023603,0.023695,2016-06-03,17:24:28,4.66,72.914,42955705

310,0.02391,0.02362,12008.69264718,5825.10967485,0.02365,0.023695,2016-06-03,17:24:36,2.73,72.914,42955705

311,0.02391,0.02364,12153.13764718,5825.10967485,0.023651,0.023695,2016-06-03,17:24:46,169.881,72.914,42955705

312,0.02391,0.02368,12090.12321625,5825.10967485,0.023653,0.023759,2016-06-03,17:24:54,140.561,41.463,42955705

313,0.02391,0.02375,12008.66310453,5832.85067485,0.02372,0.023757,2016-06-03,17:25:03,3.5,41.138,42955705

314,0.02391,0.02375,11813.65781638,5906.11819612,0.023742,0.023757,2016-06-03,17:25:12,205.87,41.138,42955705

315,0.02391,0.02375,11853.16992295,5896.15815619,0.02372,0.023795,2016-06-03,17:25:20,2.968,73.168,42955705

316,0.02394,0.02375,11779.66529359,5896.15815619,0.02372,0.023747,2016-06-03,17:25:28,2.968,41.167,42955705

317,0.02394,0.02375,11970.07786942,5845.54096627,0.02372,0.023747,2016-06-03,17:25:37,2.968,41.167,42955705

318,0.02394,0.02375,11972.80246452,5845.54096627,0.02372,0.023747,2016-06-03,17:25:46,2.968,41.167,42955705

319,0.02394,0.02375,12012.0893724,5845.54096627,0.02372,0.023747,2016-06-03,17:25:54,2.968,41.167,42955705

320,0.02394,0.02375,11809.33454966,5845.54096627,0.02372,0.023747,2016-06-03,17:26:02,2.968,41.167,42955705

321,0.02394,0.02375,11818.52844785,5845.54096627,0.02372,0.023747,2016-06-03,17:26:11,2.968,41.167,42955705

322,0.02393,0.02375,11972.80246452,5845.54096627,0.02372,0.023748,2016-06-03,17:26:19,2.968,72.584,42955705

323,0.02393,0.02375,12002.75915966,5845.54096627,0.02372,0.023748,2016-06-03,17:26:28,2.968,72.584,42955705

324,0.02393,0.02375,11973.4960989,5835.54096616,0.023697,0.023748,2016-06-03,17:26:36,175.034,72.584,42955705

325,0.02393,0.02375,11983.57101245,5824.31214007,0.023697,0.023748,2016-06-03,17:26:44,175.034,72.584,42955705

326,0.02393,0.02375,12010.49460205,5845.5409663,0.02371,0.023748,2016-06-03,17:26:54,115.5,72.584,42955705

327,0.02393,0.02375,12020.67972953,5849.50518658,0.023711,0.023798,2016-06-03,17:27:02,74.64,41.463,42955705

328,0.02393,0.02375,12020.67972953,5849.50518658,0.02371,0.023788,2016-06-03,17:27:11,159,72.466,42955705

329,0.02393,0.02375,12020.67972953,5849.50518658,0.02371,0.023782,2016-06-03,17:27:21,159,21.772,42955705

330,0.02393,0.02375,12003.81341226,5849.50518658,0.023711,0.023776,2016-06-03,17:27:30,63.1,41.463,42955705

331,0.02393,0.02375,12013.99853957,5849.50518658,0.02371,0.023763,2016-06-03,17:27:38,159,72.933,42955705

332,0.02393,0.02375,12013.99853957,5845.5409663,0.023699,0.023763,2016-06-03,17:27:46,177.345,94.705,42955705

333,0.02393,0.02373,12003.81341226,5845.5409663,0.023712,0.023763,2016-06-03,17:27:55,55.37,94.705,42955705

334,0.02393,0.02373,12001.76773776,5845.1241578,0.023712,0.023763,2016-06-03,17:28:04,55.37,94.705,42955705

335,0.02393,0.02373,12044.32811145,5904.13656831,0.023712,0.023763,2016-06-03,17:28:14,52.016,94.705,42955705

336,0.02393,0.02373,12044.32811145,5904.13656831,0.023712,0.023763,2016-06-03,17:28:23,52.016,94.705,42955705

337,0.02393,0.02373,12024.32811145,5904.1365683,0.023712,0.023763,2016-06-03,17:28:31,52.016,94.705,42955705

338,0.02393,0.02373,11975.83387513,5811.81489517,0.023712,0.023763,2016-06-03,17:28:39,52.016,94.705,42955705

339,0.02393,0.02373,11975.83387513,5810.94558536,0.023712,0.023763,2016-06-03,17:28:48,52.016,94.705,42955705

340,0.02393,0.02373,11966.82904925,5811.81489517,0.023712,0.023763,2016-06-03,17:28:56,52.016,94.705,42955705

341,0.02393,0.02373,11966.82904925,5811.81489517,0.023712,0.023762,2016-06-03,17:29:05,52.016,41.463,42955705

342,0.02393,0.02373,11975.52239284,5811.81489517,0.023712,0.023756,2016-06-03,17:29:13,52.016,41.463,42955705

343,0.02393,0.02373,11959.18575615,5811.81489517,0.023713,0.02375,2016-06-03,17:29:23,31.39,41.463,42955705

344,0.02393,0.02373,11953.18575615,5811.81489517,0.023713,0.023741,2016-06-03,17:29:33,31.39,72.848,42955705

345,0.02393,0.02373,11949.43181607,5811.81489517,0.023713,0.023741,2016-06-03,17:29:41,31.39,72.848,42955705

346,0.0239,0.02373,11944.72760876,5806.66189517,0.023712,0.02374,2016-06-03,17:29:49,52.016,41.463,42955705

347,0.02386,0.02373,11757.19239514,5799.55389517,0.023712,0.02374,2016-06-03,17:29:57,52.016,41.463,42955705

348,0.02393,0.02373,11757.19239514,5806.48389517,0.023712,0.023745,2016-06-03,17:30:05,52.016,41.463,42955705

349,0.02393,0.02373,11931.63464876,5806.48389517,0.023712,0.023741,2016-06-03,17:30:15,52.016,72.849,42955705

350,0.02395,0.02373,11944.80887876,5806.48389517,0.023712,0.023736,2016-06-03,17:30:24,52.016,72.604,42955705

351,0.02395,0.02373,11944.80887876,5806.48389517,0.023712,0.023735,2016-06-03,17:30:32,52.016,72.623,42955705

352,0.02395,0.02373,11944.80887876,5806.48389517,0.02365,0.02374,2016-06-03,17:30:40,140.561,41.463,42955705

353,0.02395,0.02373,11944.80887876,5806.48389517,0.02365,0.023734,2016-06-03,17:30:48,364.668,41.463,42955705

354,0.02395,0.02373,11944.80887876,5806.48389517,0.023652,0.023728,2016-06-03,17:30:57,157.975,1.981,42955705

355,0.02395,0.02373,11944.80887876,5806.48389495,0.023654,0.023729,2016-06-03,17:31:05,146.958,72.888,42955705

356,0.02394,0.02373,11955.03824513,5957.88068514,0.023656,0.023729,2016-06-03,17:31:13,168.282,72.888,42955705

357,0.02393,0.02373,11955.03824513,5951.04469202,0.023657,0.023729,2016-06-03,17:31:22,33.893,72.888,42955705

358,0.02393,0.02373,11956.54283606,5951.04469202,0.023658,0.023729,2016-06-03,17:31:30,159.752,72.888,42955705

359,0.02391,0.02373,11760.42694751,5880.69460771,0.02371,0.023744,2016-06-03,17:31:38,140.028,41.463,42955705

360,0.02387,0.02373,11718.62271908,5894.27741064,0.023712,0.02374,2016-06-03,17:31:47,138.606,99,42955705

361,0.02393,0.02373,11758.71694751,5829.93049522,0.023712,0.023739,2016-06-03,17:31:55,138.606,41.463,42955705

362,0.02393,0.02373,11950.95636844,5829.93049522,0.023712,0.023739,2016-06-03,17:32:04,138.606,41.463,42955705

363,0.02395,0.02373,11944.90204294,5829.93049522,0.023712,0.023739,2016-06-03,17:32:12,138.606,41.463,42955705

364,0.02395,0.02373,11923.40204294,5829.93049522,0.023712,0.023739,2016-06-03,17:32:20,138.606,41.463,42955705

365,0.02395,0.02373,11950.90204294,5820.49477732,0.023712,0.02374,2016-06-03,17:32:29,138.606,33.93,42955705

366,0.02395,0.02373,11906.60745201,5821.29317732,0.023712,0.02374,2016-06-03,17:32:37,138.606,7.57,42955705

367,0.02395,0.02373,11759.66262201,5830.89564536,0.023712,0.023839,2016-06-03,17:32:45,138.606,97.881,42955705

368,0.02394,0.02373,12091.77369294,5839.19289732,0.023712,0.023834,2016-06-03,17:32:53,138.606,72.685,42955705

369,0.0239,0.02373,11944.95339061,5805.71068041,0.023712,0.023816,2016-06-03,17:33:01,138.606,22.853,42955705

370,0.02393,0.02373,11804.77579968,5899.03574176,0.023712,0.02381,2016-06-03,17:33:10,138.606,41.463,42955705

371,0.02393,0.02373,11989.81546893,5898.58663375,0.023712,0.023803,2016-06-03,17:33:20,138.606,21.736,42955705

372,0.02393,0.02373,11950.76782891,5909.22364719,0.023711,0.023798,2016-06-03,17:33:29,126.999,72.573,42955705

373,0.02393,0.02374,11987.81052702,5900.45612312,0.023726,0.023798,2016-06-03,17:33:37,181.27,76.571,42955705

374,0.02398,0.02375,12151.8989081,5917.15561483,0.023726,0.023798,2016-06-03,17:33:45,181.27,72.573,42955705

375,0.02398,0.02375,12151.7357481,5915.02286427,0.023711,0.023798,2016-06-03,17:33:54,80.911,72.573,42955705

376,0.02396,0.02375,12144.03745571,6024.02311812,0.023727,0.023798,2016-06-03,17:34:02,46.018,76.556,42955705

377,0.02396,0.02375,12144.03745571,6024.02311812,0.023724,0.023798,2016-06-03,17:34:10,46.018,76.556,42955705

378,0.02396,0.02375,12144.03745571,6024.02311812,0.023724,0.023798,2016-06-03,17:34:19,46.018,76.556,42955705

379,0.02396,0.02375,12144.03745571,6021.67935294,0.023713,0.023798,2016-06-03,17:34:28,46.018,76.556,42955705

380,0.02394,0.02375,12145.27411003,5933.75281572,0.023714,0.023798,2016-06-03,17:34:38,39.85,76.556,42955705

381,0.02389,0.02375,11967.2536288,5878.46493992,0.023714,0.023798,2016-06-03,17:34:46,39.85,72.573,42955705

382,0.02395,0.02375,11990.48016936,5903.99952659,0.023723,0.023798,2016-06-03,17:34:54,4.24,76.509,42955705

383,0.0239,0.02375,11990.64304936,5922.53862159,0.023723,0.023798,2016-06-03,17:35:03,4.24,72.573,42955705

384,0.02389,0.02375,11990.64304936,5915.92186459,0.023723,0.023798,2016-06-03,17:35:11,54.193,76.509,42955705

385,0.02395,0.02366,12049.55645843,5889.51374387,0.023723,0.023798,2016-06-03,17:35:19,54.193,72.573,42955705

386,0.02395,0.02371,12160.42816936,5882.3199468,0.023723,0.023798,2016-06-03,17:35:27,54.193,72.573,42955705

387,0.02397,0.02371,11809.51813843,5920.9622468,0.023723,0.023798,2016-06-03,17:35:35,54.193,72.573,42955705

388,0.02396,0.02371,11995.75755936,6056.13591967,0.023723,0.023798,2016-06-03,17:35:43,54.193,72.573,42955705

389,0.02396,0.02371,11995.75755936,6050.31025367,0.023723,0.023798,2016-06-03,17:35:51,54.193,76.531,42955705

390,0.02396,0.02371,11995.75755936,6050.31025367,0.023723,0.023798,2016-06-03,17:36:00,54.193,76.531,42955705

391,0.02396,0.02371,11995.75755936,6050.31025367,0.023723,0.023798,2016-06-03,17:36:08,54.193,72.573,42955705

392,0.02396,0.02371,11995.75755936,6050.31025367,0.023723,0.023839,2016-06-03,17:36:16,54.193,75.196,42955705

393,0.02396,0.02371,11995.75755936,5908.08284467,0.023726,0.023833,2016-06-03,17:36:25,8.54,72.713,42955705

394,0.02395,0.02371,11809.41811197,5896.5670328,0.023726,0.023833,2016-06-03,17:36:33,8.54,76.822,42955705

395,0.02395,0.02372,11995.61955197,5896.5670328,0.023726,0.023827,2016-06-03,17:36:41,58.493,72.936,42955705

396,0.02394,0.02372,11990.15942424,5974.10965061,0.023726,0.023803,2016-06-03,17:36:50,49.953,73.158,42955705

397,0.02392,0.02371,11990.48408424,5944.48086668,0.023726,0.023803,2016-06-03,17:36:59,49.953,73.158,42955705

398,0.02395,0.02371,11990.48408424,5895.44706961,0.023715,0.023803,2016-06-03,17:37:07,87.694,77.267,42955705

399,0.02393,0.02371,11990.60551237,5950.59953768,0.02371,0.023803,2016-06-03,17:37:23,87.704,77.267,42955705

400,0.02397,0.02371,11990.60551237,5887.64086668,0.023711,0.023803,2016-06-03,17:37:32,48.768,77.267,42955705

401,0.02396,0.02371,11990.60551237,5915.08362461,0.023711,0.023803,2016-06-03,17:37:40,48.768,77.267,42955705

402,0.02395,0.02371,11990.60551237,6054.34999061,0.023711,0.023803,2016-06-03,17:37:48,48.768,77.267,42955705

403,0.02395,0.02371,11990.60551237,6054.34999061,0.023711,0.023803,2016-06-03,17:37:57,48.768,77.267,42955705
