obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_time,k_bid_vol,k_ask_vol,uc_trans 
2409,0.02417,0.02403,8965.603214629999,6140.00806264,0.024111,0.024188,2016-06-10 18:20:23,71.553,108.916,211000.0
2410,0.02417,0.02403,8965.603214629999,6155.00806264,0.024117,0.024188,2016-06-10 18:20:31,71.071,52.683,211000.0
2411,0.02417,0.02403,8965.603214629999,6155.00806264,0.024118,0.024188,2016-06-10 18:20:39,34.429,52.683,211000.0
2412,0.02417,0.02403,8965.603214629999,6155.00806264,0.024128,0.024188,2016-06-10 18:20:47,70.977,52.683,211000.0
2413,0.02416,0.02403,8919.603214629999,6152.04956613,0.024128,0.024188,2016-06-10 18:20:55,70.977,52.683,211000.0
2414,0.02417,0.02403,8965.839234629999,6151.97634181,0.02406,0.024187,2016-06-10 18:21:05,71.492,138.606,211000.0
2415,0.02417,0.02403,8776.79160463,6166.97634181,0.024066,0.024187,2016-06-10 18:21:13,70.961,138.606,211000.0
2416,0.02417,0.02402,8990.41803463,6163.722771809999,0.024067,0.024185,2016-06-10 18:21:21,33.838,155.4,211000.0
2417,0.02417,0.02402,8990.41803463,6167.22965857,0.024072,0.024185,2016-06-10 18:21:29,71.391,155.4,211000.0
2418,0.02417,0.02403,8965.91803463,6167.22965857,0.024073,0.024185,2016-06-10 18:21:38,34.739,322.123,211000.0
2419,0.02417,0.02402,8944.41803463,6148.97608857,0.024078,0.024184,2016-06-10 18:21:46,71.161,446.243,211000.0
2420,0.02417,0.02402,8990.41803463,6167.22965857,0.024084,0.024183,2016-06-10 18:21:54,71.229,145.71,211000.0
2421,0.02417,0.02403,8925.91803463,6163.722771809999,0.024084,0.024181,2016-06-10 18:22:03,71.229,145.71,211000.0
2422,0.02417,0.02403,8965.91803463,6167.0763418100005,0.024085,0.024179,2016-06-10 18:22:12,32.001,138.33,211000.0
2423,0.02417,0.02402,8990.41803463,6167.0763418100005,0.02409,0.024179,2016-06-10 18:22:20,71.093,138.33,211000.0
2424,0.02417,0.02402,8990.41803463,6167.12634181,0.024096,0.024177,2016-06-10 18:22:28,70.912,138.33,211000.0
2425,0.02417,0.02402,8990.41803463,6167.12634181,0.024096,0.024175,2016-06-10 18:22:37,70.912,129.64,211000.0
2426,0.02417,0.02402,8990.41803463,6167.12634181,0.024096,0.024174,2016-06-10 18:22:45,91.974,186.77,211000.0
2427,0.02417,0.02402,8990.41803463,6167.12634181,0.024096,0.024172,2016-06-10 18:22:53,91.974,129.64,211000.0
2428,0.02417,0.02402,8990.41803463,6152.0763418100005,0.024096,0.024171,2016-06-10 18:23:02,91.974,157.54,211000.0
2429,0.02417,0.02402,8944.41803463,6167.13634181,0.024096,0.02417,2016-06-10 18:23:11,91.974,139.13,211000.0
2430,0.02417,0.02403,8965.91803463,6167.13634181,0.024096,0.024156,2016-06-10 18:23:19,91.974,166.58,211000.0
2431,0.02417,0.02403,8965.91803463,6167.13634181,0.024096,0.024156,2016-06-10 18:23:27,91.974,166.58,211000.0
2432,0.02417,0.02403,8965.91803463,6167.13634181,0.024096,0.024167,2016-06-10 18:23:35,91.974,282.14,211000.0
2433,0.02417,0.02403,8965.91803463,6167.13634181,0.024096,0.024166,2016-06-10 18:23:43,91.974,129.15,211000.0
2434,0.02417,0.02403,8976.5629379,6158.791887819999,0.024096,0.024166,2016-06-10 18:23:51,91.974,315.89,211000.0
2435,0.02417,0.02403,8976.5629379,6158.791887819999,0.024096,0.024166,2016-06-10 18:23:59,91.974,315.89,211000.0
2436,0.02417,0.02403,8976.5629379,6158.791887819999,0.024096,0.024166,2016-06-10 18:24:07,70.912,315.89,211000.0
2437,0.02417,0.02403,8976.5629379,6130.43188782,0.024055,0.024166,2016-06-10 18:24:16,11.15,129.15,211000.0
2438,0.02417,0.02403,8976.5629379,6154.191887819999,0.02406,0.024165,2016-06-10 18:24:24,71.343,161.55,211000.0
2439,0.02417,0.02403,8976.5629379,6154.191887819999,0.024065,0.024165,2016-06-10 18:24:33,71.381,161.55,211000.0
2440,0.02417,0.02403,8976.5629379,6154.191887819999,0.024075,0.024165,2016-06-10 18:24:41,71.386,161.55,211000.0
2441,0.02417,0.02403,8976.61927998,6149.71689547,0.02408,0.024165,2016-06-10 18:24:49,71.1,161.55,211000.0
2442,0.02417,0.02403,8976.61927998,6134.65689547,0.024081,0.024166,2016-06-10 18:24:57,33.093,129.15,211000.0
2443,0.02417,0.02403,8976.61927998,6149.71689547,0.024086,0.024164,2016-06-10 18:25:06,71.17,127.09,211000.0
2444,0.02417,0.02403,8976.61927998,6164.477170939999,0.024087,0.024164,2016-06-10 18:25:15,31.113,127.09,211000.0
2445,0.02417,0.02403,8976.61927998,6149.71689547,0.024097,0.024164,2016-06-10 18:25:23,71.504,127.09,211000.0
2446,0.02417,0.02403,8976.61927998,6134.65689547,0.024097,0.024164,2016-06-10 18:25:31,71.504,127.09,211000.0
2447,0.02417,0.02403,8976.61927998,6149.71689547,0.024102,0.024164,2016-06-10 18:25:40,71.134,127.09,211000.0
2448,0.02417,0.02403,8976.61927998,6149.71689547,0.024075,0.024164,2016-06-10 18:25:47,71.61,127.09,211000.0
2449,0.02417,0.02403,8976.61927998,6149.71689547,0.024112,0.024164,2016-06-10 18:25:56,70.996,127.09,211000.0
2450,0.02417,0.02403,8976.61927998,6149.71689547,0.024117,0.024164,2016-06-10 18:26:04,71.109,127.09,211000.0
2451,0.02417,0.02403,8976.61927998,6189.656895469999,0.024122,0.024164,2016-06-10 18:26:12,71.58,127.09,211000.0
2452,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024016,0.024164,2016-06-10 18:26:21,153.71,127.09,211000.0
2453,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024033,0.024164,2016-06-10 18:26:29,27.45,127.09,211000.0
2454,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024045,0.024164,2016-06-10 18:26:38,27.45,127.09,211000.0
2455,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024051,0.024164,2016-06-10 18:26:46,27.45,127.09,211000.0
2456,0.02417,0.02403,8799.283548919999,6189.656895469999,0.024056,0.024164,2016-06-10 18:26:54,71.025,127.09,211000.0
2457,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024062,0.024164,2016-06-10 18:27:02,71.438,127.09,211000.0
2458,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024062,0.024164,2016-06-10 18:27:10,71.438,127.09,211000.0
2459,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024063,0.024164,2016-06-10 18:27:19,31.322,127.09,211000.0
2460,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024068,0.024164,2016-06-10 18:27:28,70.998,127.09,211000.0
2461,0.02417,0.02403,8799.283548919999,6189.656895469999,0.024069,0.024164,2016-06-10 18:27:36,30.881,127.09,211000.0
2462,0.02417,0.02403,8799.283548919999,6204.6468954699985,0.024074,0.024164,2016-06-10 18:27:44,71.044,127.09,211000.0
2463,0.02417,0.02403,8799.014415669999,6204.6468954699985,0.02408,0.024163,2016-06-10 18:27:52,71.783,71.128,211000.0
2464,0.02417,0.02403,8799.014415669999,6204.6468954699985,0.02408,0.024164,2016-06-10 18:28:00,71.783,127.09,211000.0
2465,0.02417,0.02403,8799.014415669999,6204.6468954699985,0.024087,0.024164,2016-06-10 18:28:09,31.674,127.09,211000.0
2466,0.02417,0.02403,8799.014415669999,6204.94689547,0.024097,0.024164,2016-06-10 18:28:18,71.17,127.09,211000.0
2467,0.02417,0.02403,8799.014415669999,6204.94689547,0.024097,0.024164,2016-06-10 18:28:27,71.17,127.09,211000.0
2468,0.02417,0.02403,8799.014415669999,6204.94689547,0.024102,0.024164,2016-06-10 18:28:43,71.507,127.09,211000.0
2469,0.02417,0.02403,8799.014415669999,6189.956895469999,0.024021,0.024164,2016-06-10 18:28:51,43.824,127.09,211000.0
2470,0.02417,0.02403,8799.014415669999,6204.94689547,0.024031,0.024164,2016-06-10 18:29:00,71.271,127.09,211000.0
2471,0.02417,0.02403,8799.014415669999,6204.94689547,0.024037,0.024164,2016-06-10 18:29:08,71.138,127.09,211000.0
2472,0.02417,0.02403,8799.014415669999,6204.94689547,0.024043,0.024164,2016-06-10 18:29:17,71.162,127.09,211000.0
2473,0.02417,0.02403,8799.014415669999,6204.94689547,0.024054,0.024164,2016-06-10 18:29:25,71.683,127.09,211000.0
2474,0.02417,0.02403,8799.014415669999,6204.94689547,0.024054,0.024164,2016-06-10 18:29:33,71.683,127.09,211000.0
2475,0.02417,0.02403,8799.014415669999,6204.94689547,0.024055,0.024164,2016-06-10 18:29:42,34.134,127.09,211000.0
2476,0.02417,0.02403,8799.014415669999,6204.94689547,0.02406,0.024164,2016-06-10 18:29:50,71.035,127.09,211000.0
2477,0.02417,0.02403,8788.45017685,6241.316046399998,0.024061,0.024163,2016-06-10 18:29:59,32.182,161.23,211000.0
2478,0.02417,0.02403,8788.45017685,6226.326046399999,0.024066,0.024164,2016-06-10 18:30:08,92.264,127.09,211000.0
2479,0.02417,0.02403,8788.45017685,6241.286046399999,0.024079,0.024164,2016-06-10 18:30:16,21.053,127.09,211000.0
2480,0.02417,0.02403,8788.45017685,6241.286046399999,0.024106,0.024158,2016-06-10 18:30:26,21.053,175.8,211000.0
2481,0.02417,0.02403,8788.45017685,6243.413007589998,0.024111,0.024158,2016-06-10 18:30:34,71.512,175.8,211000.0
2482,0.02417,0.02403,8788.45017685,6241.286046399999,0.024007,0.024163,2016-06-10 18:30:42,71.6,162.33,211000.0
2483,0.02417,0.02403,8788.45017685,6226.326046399999,0.024008,0.024163,2016-06-10 18:30:51,190.627,234.146,211000.0
2484,0.02417,0.02403,8788.45017685,6243.630204849999,0.02403,0.024157,2016-06-10 18:31:07,71.537,126.737,211000.0
2485,0.02417,0.02403,8788.45017685,6243.630204849999,0.024037,0.024156,2016-06-10 18:31:15,39.13,159.43,211000.0
2486,0.02417,0.02403,8799.03150019,6254.017585929999,0.024053,0.024156,2016-06-10 18:31:25,71.525,51.193,211000.0
2487,0.02417,0.02403,8799.03150019,6254.0475859299995,0.024053,0.024157,2016-06-10 18:31:33,71.525,126.737,211000.0
2488,0.02417,0.02403,8799.03150019,6259.654670419998,0.024054,0.024157,2016-06-10 18:31:41,78.48,126.737,211000.0
2489,0.02417,0.02403,8799.03150019,6259.654670419998,0.024118,0.024157,2016-06-10 18:31:50,11.679,126.737,211000.0
2490,0.02417,0.02403,8956.12954122,6259.654670419998,0.024123,0.024157,2016-06-10 18:31:58,71.64,126.737,211000.0
2491,0.02417,0.02403,8956.12954122,6244.664670419998,0.024071,0.024157,2016-06-10 18:32:07,35.69,126.737,211000.0
2492,0.02417,0.02403,8956.12954122,6271.925158269999,0.024072,0.024157,2016-06-10 18:32:15,33.414,126.737,211000.0
2493,0.02417,0.02403,8956.12954122,6271.925158269999,0.024081,0.024157,2016-06-10 18:32:23,71.377,126.737,211000.0
2494,0.02417,0.02403,8956.12954122,6271.925158269999,0.024082,0.024157,2016-06-10 18:32:31,31.767,126.737,211000.0
2495,0.02417,0.02403,8956.12954122,6247.738713849999,0.024093,0.024157,2016-06-10 18:32:47,71.467,126.737,211000.0
2496,0.02417,0.02403,8956.12954122,6262.728713849999,0.024011,0.024157,2016-06-10 18:32:57,71.575,126.737,211000.0
2497,0.02417,0.02403,8956.12954122,6271.925158269999,0.024029,0.024157,2016-06-10 18:33:05,71.399,126.737,211000.0
2498,0.02417,0.02403,8956.12954122,6271.925158269999,0.024031,0.024157,2016-06-10 18:33:13,43.805,126.737,211000.0
2499,0.02417,0.02403,8956.12954122,6271.925158269999,0.024043,0.024157,2016-06-10 18:33:21,27.45,126.737,211000.0
2500,0.02417,0.02404,8970.14318936,6271.925158269999,0.02405,0.024157,2016-06-10 18:33:30,27.45,126.737,211000.0
2501,0.02417,0.02404,8935.70784436,6271.925158269999,0.024055,0.024177,2016-06-10 18:33:38,83.336,1.77,211000.0
2502,0.02417,0.02404,8935.70784436,6271.925158269999,0.024061,0.024177,2016-06-10 18:33:46,71.053,1.77,211000.0
2503,0.02417,0.02404,8960.207844359998,6271.925158269999,0.024061,0.024177,2016-06-10 18:33:56,82.724,1.77,211000.0
2504,0.02417,0.02404,8940.27620404,6256.935158269999,0.024062,0.024177,2016-06-10 18:34:04,33.936,1.77,211000.0
2505,0.02417,0.02405,8917.102436909998,6271.925158269999,0.02418,0.024199,2016-06-10 18:34:13,1.774,168.956,211000.0
2506,0.02417,0.02404,9687.474243609999,6263.24545555,0.024067,0.024199,2016-06-10 18:34:21,11.664,146.416,211000.0
2507,0.02417,0.02404,9687.474243609999,6276.999025549999,0.024073,0.024198,2016-06-10 18:34:29,34.731,123.228,211000.0
2508,0.02417,0.02404,9876.207313609999,6276.999025549999,0.024078,0.024198,2016-06-10 18:34:37,71.264,123.228,211000.0
2509,0.02417,0.02404,9876.207313609999,6262.009025549999,0.024084,0.024198,2016-06-10 18:34:46,71.204,123.228,211000.0
2510,0.02417,0.02404,9876.207313609999,6276.999025549999,0.024084,0.024198,2016-06-10 18:34:55,71.204,123.228,211000.0
2511,0.02417,0.02404,9876.207313609999,6276.999025549999,0.02409,0.024199,2016-06-10 18:35:04,71.443,146.416,211000.0
2512,0.02417,0.02404,9876.207313609999,6276.999025549999,0.024091,0.024192,2016-06-10 18:35:12,31.421,104.232,211000.0
2513,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024097,0.024192,2016-06-10 18:35:22,31.431,104.232,211000.0
2514,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024102,0.024192,2016-06-10 18:35:30,71.632,104.232,211000.0
2515,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024103,0.024192,2016-06-10 18:35:39,32.441,104.232,211000.0
2516,0.02417,0.02404,9886.207313609999,6279.125986739999,0.024108,0.024192,2016-06-10 18:35:47,71.162,104.232,211000.0
2517,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024109,0.024192,2016-06-10 18:35:56,31.311,104.232,211000.0
2518,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024119,0.024192,2016-06-10 18:36:04,71.214,104.232,211000.0
2519,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024125,0.024192,2016-06-10 18:36:13,71.521,104.232,211000.0
2520,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024125,0.024192,2016-06-10 18:36:21,71.521,104.232,211000.0
2521,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024136,0.024192,2016-06-10 18:36:29,71.212,104.232,211000.0
2522,0.02417,0.02404,9886.207313609999,6276.999025549999,0.024136,0.024192,2016-06-10 18:36:38,71.212,104.232,211000.0
2523,0.02417,0.02404,9886.207313609999,6262.009025549999,0.024137,0.024192,2016-06-10 18:36:47,31.95,104.232,211000.0
2524,0.02417,0.02404,8949.829076909999,6262.009025549999,0.024142,0.024192,2016-06-10 18:36:55,71.341,104.232,211000.0
2525,0.02417,0.02404,8949.829076909999,6262.009025549999,0.024142,0.024192,2016-06-10 18:37:03,71.341,104.232,211000.0
2526,0.02417,0.02404,9886.207313609999,6262.009025549999,0.024042,0.024192,2016-06-10 18:37:11,14.184,104.232,211000.0
2527,0.02417,0.02404,9886.707313609999,6262.009025549999,0.024048,0.024192,2016-06-10 18:37:20,27.45,104.232,211000.0
2528,0.02417,0.02404,9697.97424361,6276.999025549999,0.024059,0.024192,2016-06-10 18:37:29,43.754,104.232,211000.0
2529,0.02417,0.02405,8967.52489691,6276.999025549999,0.024185,0.024192,2016-06-10 18:37:38,54.0,104.232,211000.0
2530,0.02417,0.02405,8967.52489691,6276.999025549999,0.024185,0.024192,2016-06-10 18:37:46,54.0,104.232,211000.0
2531,0.02417,0.02405,8967.52489691,6276.999025549999,0.024023,0.024192,2016-06-10 18:37:57,43.82,104.232,211000.0
2532,0.02417,0.02404,9813.376740459998,6249.58822576,0.024063,0.024192,2016-06-10 18:38:06,14.192,104.232,211000.0
2533,0.02417,0.02404,9879.276740459998,6262.888225759999,0.024068,0.024192,2016-06-10 18:38:14,85.975,104.232,211000.0
2534,0.02417,0.02404,9890.101072739999,6255.942292559999,0.024068,0.024192,2016-06-10 18:38:22,85.975,104.232,211000.0
2535,0.02417,0.02404,9890.101072739999,6255.942292559999,0.024079,0.02419,2016-06-10 18:38:30,71.64,128.0,211000.0
2536,0.02417,0.02404,9890.101072739999,6255.942292559999,0.02409,0.024189,2016-06-10 18:38:38,71.206,103.915,211000.0
2537,0.02417,0.02404,9890.101072739999,6255.942292559999,0.024091,0.024189,2016-06-10 18:38:47,33.632,103.915,211000.0
2538,0.02417,0.02404,9886.601072739999,6251.342292559999,0.024096,0.024189,2016-06-10 18:38:56,71.332,103.915,211000.0
2539,0.02417,0.02404,9886.601072739999,6251.342292559999,0.024102,0.024189,2016-06-10 18:39:05,71.509,103.915,211000.0
2540,0.02417,0.02404,9886.601072739999,6251.342292559999,0.024103,0.024189,2016-06-10 18:39:13,30.96,103.915,211000.0
2541,0.02417,0.02404,9886.601072739999,6236.352292559999,0.024108,0.024189,2016-06-10 18:39:21,71.676,103.915,211000.0
2542,0.02417,0.02405,8984.826986039998,6236.352292559999,0.024108,0.024189,2016-06-10 18:39:30,71.676,103.915,211000.0
2543,0.02416,0.02404,9883.947704249998,6239.187577839999,0.024011,0.024187,2016-06-10 18:39:39,146.71,2.2,211000.0
2544,0.02416,0.02404,9880.947704249998,6207.049239809999,0.024022,0.024187,2016-06-10 18:39:48,108.858,2.2,211000.0
2545,0.02416,0.02404,9860.24770425,6238.715383709999,0.024033,0.024187,2016-06-10 18:39:57,71.401,2.2,211000.0
2546,0.02416,0.02404,9886.947704249998,6253.705383709998,0.024097,0.024187,2016-06-10 18:40:05,71.669,2.2,211000.0
2547,0.02416,0.02404,9886.947704249998,6253.705383709998,0.024104,0.024187,2016-06-10 18:40:14,14.216,2.2,211000.0
2548,0.02416,0.02404,9886.947704249998,6253.705383709998,0.024109,0.024187,2016-06-10 18:40:22,71.487,2.2,211000.0
2549,0.02416,0.02404,9886.947704249998,6253.705383709998,0.024109,0.024187,2016-06-10 18:40:31,71.487,2.2,211000.0
2550,0.02416,0.02404,9883.947704249998,6238.715383709999,0.024014,0.024187,2016-06-10 18:40:40,154.066,2.2,211000.0
2551,0.02416,0.02404,9884.105244249999,6253.685383709999,0.024081,0.024189,2016-06-10 18:40:49,71.299,103.915,211000.0
2552,0.02415,0.02404,9697.97881425,6219.902759779999,0.024092,0.024189,2016-06-10 18:40:57,71.366,103.915,211000.0
2553,0.02415,0.02404,9883.947704249998,6249.568058999998,0.024093,0.024189,2016-06-10 18:41:05,31.993,103.915,211000.0
2554,0.02415,0.02404,9883.947704249998,6237.345145459999,0.024098,0.024189,2016-06-10 18:41:13,71.293,103.915,211000.0
2555,0.02415,0.02404,9883.947704249998,6252.315145459998,0.024099,0.024189,2016-06-10 18:41:22,34.247,103.915,211000.0
2556,0.02415,0.02404,9883.947704249998,6252.315145459998,0.024104,0.024189,2016-06-10 18:41:31,71.04,103.915,211000.0
2557,0.02415,0.02404,9883.947704249998,6220.131132829998,0.02411,0.024189,2016-06-10 18:41:39,71.331,103.915,211000.0
2558,0.02417,0.02404,9886.947704249998,6255.7647829299995,0.02411,0.024189,2016-06-10 18:41:48,71.331,103.915,211000.0
2559,0.02417,0.02404,9886.947704249998,6240.794782929999,0.024013,0.024189,2016-06-10 18:41:56,43.838,103.915,211000.0
2560,0.02417,0.02404,9886.947704249998,6255.794782929999,0.02402,0.024189,2016-06-10 18:42:05,197.304,103.915,211000.0
2561,0.02417,0.02404,9886.947704249998,6255.794782929999,0.024049,0.024189,2016-06-10 18:42:13,71.138,103.915,211000.0
2562,0.02417,0.02404,9886.947704249998,6255.794782929999,0.024076,0.024189,2016-06-10 18:42:21,71.577,103.915,211000.0
2563,0.02417,0.02404,9886.947704249998,6255.794782929999,0.024055,0.024189,2016-06-10 18:42:29,71.497,103.915,211000.0
2564,0.02417,0.02404,9886.947704249998,6240.794782929999,0.024081,0.024189,2016-06-10 18:42:37,71.602,103.915,211000.0
2565,0.02417,0.02404,9886.947704249998,6255.794782929999,0.024082,0.024189,2016-06-10 18:42:45,33.197,103.915,211000.0
2566,0.02417,0.02404,9886.947704249998,6255.794782929999,0.024092,0.024189,2016-06-10 18:42:53,71.128,103.915,211000.0
2567,0.02417,0.02404,9886.947704249998,6256.0052080899995,0.024093,0.024189,2016-06-10 18:43:01,32.207,103.915,211000.0
2568,0.02417,0.02404,9886.947704249998,6256.0052080899995,0.024099,0.024189,2016-06-10 18:43:09,34.785,103.915,211000.0
2569,0.02417,0.02404,9886.947704249998,6241.0052080899995,0.024109,0.024189,2016-06-10 18:43:17,71.696,103.915,211000.0
2570,0.02417,0.02404,9886.947704249998,6256.0052080899995,0.02411,0.024189,2016-06-10 18:43:25,32.649,103.915,211000.0
2571,0.02417,0.02404,9886.947704249998,6256.0052080899995,0.02412,0.024189,2016-06-10 18:43:34,71.274,103.915,211000.0
2572,0.02417,0.02404,9886.947704249998,6256.0052080899995,0.024008,0.024189,2016-06-10 18:43:42,174.501,103.915,211000.0
2573,0.02417,0.02404,9886.947704249998,6256.0052080899995,0.024015,0.024189,2016-06-10 18:43:50,71.573,103.915,211000.0
2574,0.02417,0.02404,9886.947704249998,6241.0052080899995,0.024016,0.024189,2016-06-10 18:43:58,165.261,63.915,211000.0
2575,0.02417,0.02404,9873.026576279999,6265.975140629999,0.024028,0.024189,2016-06-10 18:44:06,91.48,63.915,211000.0
2576,0.02417,0.02404,9873.026576279999,6265.975140629999,0.024034,0.024189,2016-06-10 18:44:14,91.48,63.915,211000.0
2577,0.02417,0.02404,9873.026576279999,6265.975140629999,0.02409,0.024189,2016-06-10 18:44:23,14.186,63.915,211000.0
2578,0.02417,0.02405,9873.078963019998,6265.975140629999,0.0241,0.024189,2016-06-10 18:44:31,71.779,63.915,211000.0
2579,0.02417,0.02405,9872.978762619998,6266.155140629999,0.024101,0.024189,2016-06-10 18:44:39,32.061,63.915,211000.0
2580,0.02417,0.02405,9872.978762619998,6266.155140629999,0.024106,0.024189,2016-06-10 18:44:47,71.789,63.915,211000.0
2581,0.02417,0.02405,9872.978762619998,6266.155140629999,0.024112,0.024189,2016-06-10 18:44:55,71.321,63.915,211000.0
2582,0.02416,0.02405,9872.978762619998,6235.561768519999,0.024112,0.024189,2016-06-10 18:45:04,71.321,63.915,211000.0
2583,0.02417,0.02405,9872.978762619998,6255.257504589999,0.024118,0.024189,2016-06-10 18:45:13,71.488,63.915,211000.0
2584,0.02417,0.02405,9872.978762619998,6265.827504589998,0.024129,0.024189,2016-06-10 18:45:22,71.132,63.915,211000.0
2585,0.02417,0.02405,9872.978762619998,6265.827504589998,0.024129,0.024189,2016-06-10 18:45:30,71.132,63.915,211000.0
2586,0.02417,0.02405,9872.978762619998,6265.827504589998,0.024009,0.024189,2016-06-10 18:45:39,71.49,63.915,211000.0
2587,0.02417,0.02404,8936.600525919997,6265.827504589998,0.024021,0.024189,2016-06-10 18:45:47,71.486,63.915,211000.0
2588,0.02417,0.02404,9873.026576279999,6265.667504589998,0.024028,0.024189,2016-06-10 18:45:56,91.48,63.915,211000.0
2589,0.02417,0.02404,9873.026576279999,6265.667504589998,0.02404,0.024189,2016-06-10 18:46:04,19.14,63.915,211000.0
2590,0.02417,0.02404,9872.526576279999,6265.667504589998,0.024046,0.024189,2016-06-10 18:46:12,17.58,63.915,211000.0
2591,0.02417,0.02404,9872.526576279999,6267.794465779999,0.024052,0.024189,2016-06-10 18:46:21,43.767,63.915,211000.0
2592,0.02417,0.02404,9872.526576279999,6255.257504589999,0.024063,0.024189,2016-06-10 18:46:29,43.747,63.915,211000.0
2593,0.02417,0.02404,9872.526576279999,6265.667504589998,0.024081,0.024189,2016-06-10 18:46:38,14.192,63.915,211000.0
2594,0.02417,0.02404,9872.526576279999,6265.667504589998,0.024091,0.024189,2016-06-10 18:46:46,85.621,63.915,211000.0
2595,0.02417,0.02404,9872.526576279999,6265.667504589998,0.024092,0.024189,2016-06-10 18:46:55,32.248,63.915,211000.0
2596,0.02417,0.02404,9872.526576279999,6265.667504589998,0.024097,0.024189,2016-06-10 18:47:03,71.132,63.915,211000.0
2597,0.02417,0.02404,9872.526576279999,6250.385107379999,0.024121,0.024189,2016-06-10 18:47:11,14.192,63.915,211000.0
2598,0.02417,0.02404,9872.526576279999,6233.843484559999,0.024013,0.024189,2016-06-10 18:47:20,71.214,63.915,211000.0
2599,0.02417,0.02404,9684.05768628,6233.843484559999,0.024014,0.024184,2016-06-10 18:47:28,216.027,71.264,211000.0
2600,0.02417,0.02404,9872.68411628,6233.843484559999,0.024031,0.024184,2016-06-10 18:47:36,57.46,71.264,211000.0
2601,0.02417,0.02404,9872.68411628,6233.843484559999,0.024063,0.024189,2016-06-10 18:47:44,14.195,63.915,211000.0
2602,0.02417,0.02404,9872.68411628,6233.843484559999,0.024069,0.024189,2016-06-10 18:47:52,33.052,63.915,211000.0
2603,0.02417,0.02404,9872.68411628,6233.843484559999,0.024074,0.024189,2016-06-10 18:48:00,71.365,63.915,211000.0
2604,0.02417,0.02404,9872.68411628,6233.843484559999,0.024085,0.024189,2016-06-10 18:48:09,71.28,63.915,211000.0
2605,0.02417,0.02404,9872.68411628,6233.843484559999,0.024085,0.024189,2016-06-10 18:48:17,71.28,63.915,211000.0
2606,0.02417,0.02404,9684.05768628,6255.526713849999,0.024091,0.024189,2016-06-10 18:48:27,71.262,63.915,211000.0
2607,0.02417,0.02404,9872.526576279999,6265.936713849999,0.024102,0.024189,2016-06-10 18:48:35,71.322,63.915,211000.0
2608,0.02417,0.02405,9683.55768628,6265.636713849998,0.024102,0.024189,2016-06-10 18:48:43,71.322,63.915,211000.0
2609,0.02417,0.02405,9872.212286279999,6259.3805644899985,0.024103,0.024189,2016-06-10 18:48:51,34.083,63.915,211000.0
2610,0.02417,0.02405,9872.212286279999,6230.693837749998,0.024108,0.024188,2016-06-10 18:49:00,71.666,102.99,211000.0
2611,0.02417,0.02405,8936.305879579999,6252.42217578,0.024019,0.024184,2016-06-10 18:49:09,71.712,71.345,211000.0
2612,0.02417,0.02405,9683.55768628,6233.806136469999,0.024022,0.024184,2016-06-10 18:49:17,138.784,71.345,211000.0
2613,0.02417,0.02405,8936.148339579999,6233.806136469999,0.024033,0.024189,2016-06-10 18:49:26,160.108,63.915,211000.0
2614,0.02417,0.02405,8936.148339579999,6233.806136469999,0.024038,0.024189,2016-06-10 18:49:35,71.811,63.915,211000.0
2615,0.02417,0.02405,8936.148339579999,6233.806136469999,0.024044,0.024189,2016-06-10 18:49:43,71.411,63.915,211000.0
2616,0.02417,0.02405,8936.148339579999,6233.8035495899985,0.024045,0.024189,2016-06-10 18:49:52,79.979,63.915,211000.0
2617,0.02417,0.02405,9872.526576279999,6265.941887619999,0.024056,0.024189,2016-06-10 18:50:01,31.321,63.915,211000.0
2618,0.02417,0.02405,9872.526576279999,6265.942749909999,0.024061,0.024188,2016-06-10 18:50:10,71.524,61.869,211000.0
2619,0.02417,0.02405,9872.526576279999,6265.942749909999,0.024061,0.024188,2016-06-10 18:50:18,85.727,61.869,211000.0
2620,0.02417,0.02405,9872.526576279999,6255.532749909999,0.024115,0.024188,2016-06-10 18:50:26,71.217,61.869,211000.0
2621,0.02417,0.02405,9872.526576279999,6265.9527499099995,0.024116,0.024188,2016-06-10 18:50:34,32.848,61.869,211000.0
2622,0.02417,0.02405,9872.526576279999,6265.9527499099995,0.024121,0.024188,2016-06-10 18:50:43,71.585,61.869,211000.0
2623,0.02417,0.02405,9872.526576279999,6265.9527499099995,0.024121,0.024188,2016-06-10 18:50:51,71.585,61.869,211000.0
