obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_time,k_bid_vol,k_ask_vol,uc_trans 
3828,0.02386,0.02375,8706.029740669996,2576.0321821899993,0.023761,0.023846,2016-06-11 17:45:55,70.292,32.192,211000.0
3829,0.02388,0.02375,8586.827584179997,2544.9107574599993,0.023761,0.023836,2016-06-11 17:46:04,91.606,71.329,211000.0
3830,0.02388,0.02375,8687.986253719997,2687.7878374599995,0.023761,0.023852,2016-06-11 17:46:12,91.606,6.646,211000.0
3831,0.02388,0.02375,8706.568033719996,2736.866291429999,0.023761,0.02383,2016-06-11 17:46:20,91.606,71.644,211000.0
3832,0.02388,0.02375,8706.568033719996,2734.367837459999,0.023761,0.023852,2016-06-11 17:46:28,91.606,6.646,211000.0
3833,0.02388,0.02375,8706.568033719996,2734.367837459999,0.023761,0.023852,2016-06-11 17:46:36,91.606,6.646,211000.0
3834,0.02388,0.02375,8706.568033719996,2734.367837459999,0.023761,0.023852,2016-06-11 17:46:44,91.606,6.646,211000.0
3835,0.02388,0.02375,8706.568033719996,2734.367837459999,0.023761,0.023852,2016-06-11 17:46:52,91.606,6.646,211000.0
3836,0.02388,0.02375,8706.568033719996,2734.367837459999,0.023761,0.023852,2016-06-11 17:47:01,91.606,6.646,211000.0
3837,0.02388,0.02375,8706.568033719996,2723.267837459999,0.023761,0.023852,2016-06-11 17:47:09,91.606,6.646,211000.0
3838,0.02388,0.02375,8705.537684229996,2544.9107574599993,0.023761,0.023852,2016-06-11 17:47:18,91.606,6.646,211000.0
3839,0.02388,0.02375,8705.537684229996,2734.367837459999,0.023761,0.023852,2016-06-11 17:47:26,91.606,6.646,211000.0
3840,0.02388,0.02375,8686.438595599997,2734.367837459999,0.023761,0.023852,2016-06-11 17:47:34,21.315,6.646,211000.0
3841,0.02388,0.02375,8705.036495599996,2734.367837459999,0.023761,0.023852,2016-06-11 17:47:42,21.315,6.646,211000.0
3842,0.02388,0.02375,8705.036495599996,2734.367837459999,0.023761,0.023852,2016-06-11 17:47:53,21.315,6.646,211000.0
3843,0.02388,0.02375,8705.036495599996,2701.5589350299992,0.023761,0.023852,2016-06-11 17:48:01,21.315,6.646,211000.0
3844,0.02388,0.02375,8705.036495599996,2740.560935029999,0.023761,0.023852,2016-06-11 17:48:09,21.315,6.646,211000.0
3845,0.02388,0.02375,8705.036495599996,2741.5589350299992,0.023761,0.023852,2016-06-11 17:48:17,21.315,6.646,211000.0
3846,0.02388,0.02375,8686.438595599997,2550.0716720999994,0.023761,0.023852,2016-06-11 17:48:25,21.315,6.646,211000.0
3847,0.02388,0.02376,8742.060577399996,2737.507206069999,0.023762,0.023852,2016-06-11 17:48:33,60.017,6.646,211000.0
3848,0.02388,0.02376,8689.124712629997,2688.600782589999,0.023762,0.023852,2016-06-11 17:48:41,48.337,6.646,211000.0
3849,0.02388,0.02376,8592.191133259998,2735.2061977499993,0.023762,0.023852,2016-06-11 17:48:49,48.337,6.646,211000.0
3850,0.02388,0.02376,8592.191133259998,2735.2061977499993,0.023762,0.023852,2016-06-11 17:48:57,48.337,6.646,211000.0
3851,0.02388,0.02376,8592.191133259998,2734.661621919999,0.023762,0.023852,2016-06-11 17:49:05,48.337,6.646,211000.0
3852,0.02388,0.02376,8592.191133259998,2726.5792365599987,0.023762,0.023852,2016-06-11 17:49:14,48.337,6.646,211000.0
3853,0.02388,0.02375,8203.694028099997,2737.679236559999,0.023762,0.023852,2016-06-11 17:49:22,48.337,6.646,211000.0
3854,0.02388,0.02376,8588.351133259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:49:30,48.337,6.646,211000.0
3855,0.02388,0.02376,8588.351133259997,2705.179236559999,0.023762,0.023852,2016-06-11 17:49:38,48.337,6.646,211000.0
3856,0.02388,0.02376,8588.351133259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:49:46,48.337,6.646,211000.0
3857,0.02388,0.02376,8588.351133259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:49:54,48.337,6.646,211000.0
3858,0.02388,0.02376,8588.351133259997,2734.661621919999,0.023762,0.023852,2016-06-11 17:50:02,48.337,6.646,211000.0
3859,0.02388,0.02376,8588.351133259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:50:10,48.337,6.646,211000.0
3860,0.02388,0.02376,8588.351133259997,2734.661621919999,0.023762,0.023852,2016-06-11 17:50:18,48.337,6.646,211000.0
3861,0.02388,0.02376,8588.351133259997,2734.661621919999,0.023762,0.023852,2016-06-11 17:50:27,48.337,6.646,211000.0
3862,0.02388,0.02376,8588.351133259997,2734.661621919999,0.023762,0.023852,2016-06-11 17:50:35,48.337,6.646,211000.0
3863,0.02388,0.02376,8588.351133259997,2734.661621919999,0.023762,0.023852,2016-06-11 17:50:43,48.337,6.646,211000.0
3864,0.02388,0.02376,8588.351133259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:50:51,48.337,6.646,211000.0
3865,0.02388,0.02376,8588.351133259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:50:59,48.337,6.646,211000.0
3866,0.02388,0.02376,8588.351133259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:51:08,48.337,6.646,211000.0
3867,0.02388,0.02376,8588.351133259997,2739.700782589999,0.023762,0.023852,2016-06-11 17:51:16,48.337,6.646,211000.0
3868,0.02388,0.02376,8684.653112629996,2737.679236559999,0.023762,0.023852,2016-06-11 17:51:25,48.337,6.646,211000.0
3869,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:51:32,48.337,6.646,211000.0
3870,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023762,0.023852,2016-06-11 17:51:41,48.337,6.646,211000.0
3871,0.02388,0.02376,8588.351633259997,2667.2007825899996,0.023762,0.023852,2016-06-11 17:51:49,48.337,6.646,211000.0
3872,0.02388,0.02376,8588.351633259997,2737.679236559999,0.02377,0.023852,2016-06-11 17:51:57,34.8,6.646,211000.0
3873,0.02388,0.02376,8588.351633259997,2705.179236559999,0.023771,0.023852,2016-06-11 17:52:15,89.465,6.646,211000.0
3874,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023771,0.023852,2016-06-11 17:52:23,89.465,6.646,211000.0
3875,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023771,0.023852,2016-06-11 17:52:31,89.465,6.646,211000.0
3876,0.02388,0.02376,8588.351633259997,2667.2007825899996,0.023771,0.023852,2016-06-11 17:52:39,89.465,6.646,211000.0
3877,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023771,0.023852,2016-06-11 17:52:48,89.465,6.646,211000.0
3878,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023771,0.023852,2016-06-11 17:52:57,89.465,6.646,211000.0
3879,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023771,0.023852,2016-06-11 17:53:06,89.465,6.646,211000.0
3880,0.02388,0.02376,8588.351633259997,2737.679236559999,0.023771,0.023852,2016-06-11 17:53:14,89.465,6.646,211000.0
3881,0.02388,0.02376,8588.351633259997,2737.679236559999,0.0238,0.023852,2016-06-11 17:53:23,300.0,6.646,211000.0
3882,0.02388,0.02376,8588.351633259997,2737.679236559999,0.0238,0.023852,2016-06-11 17:53:31,300.0,6.646,211000.0
3883,0.02388,0.02376,8588.351633259997,2734.661621919999,0.0238,0.023852,2016-06-11 17:53:39,300.0,6.646,211000.0
3884,0.02388,0.02376,8588.351633259997,2734.661621919999,0.0238,0.023852,2016-06-11 17:53:47,300.0,6.646,211000.0
3885,0.02388,0.02376,8588.351633259997,2734.661621919999,0.0238,0.023852,2016-06-11 17:53:55,300.0,6.646,211000.0
3886,0.02388,0.02376,8570.737039999996,2677.3601921799996,0.02382,0.023852,2016-06-11 17:54:04,300.0,6.646,211000.0
3887,0.02388,0.02376,8570.737039999996,2677.9047680099993,0.02382,0.023852,2016-06-11 17:54:12,300.0,6.646,211000.0
3888,0.02388,0.02376,8613.090535829997,2753.674836789999,0.02382,0.023852,2016-06-11 17:54:20,300.0,6.646,211000.0
3889,0.02388,0.02376,8613.090535829997,2748.713997459999,0.02382,0.023852,2016-06-11 17:54:28,300.0,6.646,211000.0
3890,0.02388,0.02376,8613.090535829997,2752.157848089999,0.02382,0.023852,2016-06-11 17:54:37,300.0,6.646,211000.0
3891,0.02388,0.02375,8570.753069999997,2753.155848089999,0.02382,0.023852,2016-06-11 17:54:45,300.0,6.646,211000.0
3892,0.02388,0.02375,8590.253558809996,2724.6980871899987,0.02382,0.023852,2016-06-11 17:54:54,300.0,6.646,211000.0
3893,0.02388,0.02375,8689.009645979995,2728.937789669999,0.02382,0.023852,2016-06-11 17:55:03,300.0,6.646,211000.0
3894,0.02388,0.02375,8705.985110679996,2675.8432034799994,0.02382,0.023852,2016-06-11 17:55:11,300.0,6.646,211000.0
3895,0.02388,0.02375,8811.399795509997,2728.231172589999,0.02382,0.023852,2016-06-11 17:55:19,300.0,6.646,211000.0
3896,0.02388,0.02375,8794.924330809996,2468.29563862,0.02382,0.023852,2016-06-11 17:55:27,300.0,6.646,211000.0
3897,0.02388,0.02375,8717.040371439996,2734.787321959999,0.02382,0.023852,2016-06-11 17:55:35,300.0,6.646,211000.0
3898,0.02388,0.02375,8717.040371439996,2734.787321959999,0.02382,0.023852,2016-06-11 17:55:43,300.0,6.646,211000.0
3899,0.02388,0.02375,8717.040371439996,2734.787321959999,0.02382,0.023852,2016-06-11 17:55:52,300.0,6.646,211000.0
3900,0.02388,0.02375,8717.040371439996,2734.787321959999,0.02382,0.023852,2016-06-11 17:56:00,300.0,6.646,211000.0
3901,0.02388,0.02375,8717.040371439996,2734.787321959999,0.02382,0.023852,2016-06-11 17:56:08,300.0,6.646,211000.0
3902,0.02388,0.02375,8717.040371439996,2734.787321959999,0.02382,0.023852,2016-06-11 17:56:18,300.0,6.646,211000.0
3903,0.02388,0.02375,8717.040371439996,2734.787321959999,0.023825,0.023852,2016-06-11 17:56:26,71.035,6.646,211000.0
3904,0.02388,0.02375,8717.040371439996,2736.8088679899993,0.023825,0.023852,2016-06-11 17:56:35,71.035,6.646,211000.0
3905,0.02388,0.02375,8665.854330809996,2736.8088679899993,0.023825,0.023852,2016-06-11 17:56:43,71.035,6.646,211000.0
3906,0.02388,0.02375,8407.047206279998,2736.8088679899993,0.023825,0.023852,2016-06-11 17:56:52,71.035,6.646,211000.0
3907,0.02388,0.02375,8654.602341439997,2736.8088679899993,0.023825,0.023852,2016-06-11 17:57:01,71.035,6.646,211000.0
3908,0.02388,0.02375,8654.606841439996,2736.8088679899993,0.023825,0.023852,2016-06-11 17:57:09,71.035,6.646,211000.0
3909,0.02388,0.02375,8654.606841439996,2736.8088679899993,0.023825,0.023852,2016-06-11 17:57:17,71.035,6.646,211000.0
3910,0.02388,0.02375,8654.606841439996,2736.8088679899993,0.023825,0.023852,2016-06-11 17:57:25,71.035,6.646,211000.0
3911,0.02388,0.02375,8654.606841439996,2736.8088679899993,0.023825,0.023852,2016-06-11 17:57:33,71.035,6.646,211000.0
3912,0.02388,0.02375,8654.606841439996,2736.8088679899993,0.023825,0.023852,2016-06-11 17:57:41,71.035,6.646,211000.0
3913,0.02388,0.02375,8654.606841439996,2734.787321959999,0.023825,0.023852,2016-06-11 17:57:50,71.035,6.646,211000.0
3914,0.02388,0.02375,8654.606841439996,2736.926637509999,0.023825,0.023852,2016-06-11 17:57:59,71.035,6.646,211000.0
3915,0.02388,0.02375,8732.571878879997,2736.926637509999,0.023825,0.023852,2016-06-11 17:58:07,120.574,6.646,211000.0
3916,0.02388,0.02376,8677.962839169997,2734.905091479999,0.023825,0.023852,2016-06-11 17:58:15,120.574,6.646,211000.0
3917,0.02388,0.02376,8629.864429169997,2734.885463219999,0.023825,0.023852,2016-06-11 17:58:23,120.574,6.646,211000.0
3918,0.02388,0.02375,8842.606173749997,2734.885463219999,0.023825,0.023852,2016-06-11 17:58:32,120.574,6.646,211000.0
3919,0.02388,0.02375,8861.250556609997,2734.885463219999,0.023825,0.023852,2016-06-11 17:58:40,120.574,6.646,211000.0
3920,0.02388,0.02375,8864.008973759997,2736.907009249999,0.023825,0.023852,2016-06-11 17:58:48,120.574,6.646,211000.0
3921,0.02388,0.02375,8860.572921059997,2736.907009249999,0.023825,0.023852,2016-06-11 17:58:56,120.574,6.646,211000.0
3922,0.02388,0.02375,8864.008132399997,2734.885463219999,0.023825,0.023852,2016-06-11 17:59:04,120.574,6.646,211000.0
3923,0.02388,0.02375,8864.008132399997,2736.907009249999,0.023825,0.023852,2016-06-11 17:59:13,120.574,6.646,211000.0
3924,0.02388,0.02375,8860.572921059997,2734.885463219999,0.023825,0.023852,2016-06-11 17:59:21,120.574,6.646,211000.0
3925,0.02388,0.02375,8864.008132399997,2734.4339704399995,0.023825,0.023852,2016-06-11 17:59:29,120.574,6.646,211000.0
3926,0.02388,0.02375,8863.577141889997,2736.9102806299993,0.023825,0.023852,2016-06-11 17:59:37,120.574,6.646,211000.0
3927,0.02388,0.02375,8860.141930549997,2737.9082806299994,0.023825,0.023852,2016-06-11 17:59:46,120.574,6.646,211000.0
3928,0.02387,0.02375,8862.955359119997,2769.710810629999,0.023825,0.023852,2016-06-11 17:59:55,120.574,6.646,211000.0
3929,0.02387,0.02375,8860.647416159996,2769.710265399999,0.023825,0.023851,2016-06-11 18:00:03,120.574,30.501,211000.0
3930,0.02388,0.02375,8840.551655829997,2715.068230709999,0.023825,0.023852,2016-06-11 18:00:12,49.539,6.646,211000.0
3931,0.02388,0.02375,8859.133435829997,2747.824371509999,0.023825,0.023852,2016-06-11 18:00:20,49.539,6.646,211000.0
3932,0.02388,0.02375,8859.133435829997,2747.824371509999,0.023825,0.023852,2016-06-11 18:00:28,49.539,6.646,211000.0
3933,0.02388,0.02375,8762.207029999998,2747.824371509999,0.023825,0.023852,2016-06-11 18:00:37,49.539,6.646,211000.0
3934,0.02388,0.02375,8610.096029999997,2748.822371509999,0.02382,0.023852,2016-06-11 18:00:45,139.539,6.646,211000.0
3935,0.02388,0.02375,8610.096029999997,2748.822371509999,0.02382,0.023852,2016-06-11 18:00:53,139.539,6.646,211000.0
3936,0.02388,0.02375,8607.621095939998,2761.1543715099992,0.02382,0.023852,2016-06-11 18:01:01,139.539,6.646,211000.0
3937,0.02388,0.02375,8607.621095939998,2750.235657909999,0.02382,0.023852,2016-06-11 18:01:10,139.539,6.646,211000.0
3938,0.02388,0.02375,8607.621095939998,2750.235657909999,0.02382,0.023852,2016-06-11 18:01:18,139.539,6.646,211000.0
3939,0.02388,0.02375,8607.621095939998,2750.235657909999,0.02382,0.023852,2016-06-11 18:01:26,139.539,6.646,211000.0
3940,0.02388,0.02375,8607.621095939998,2750.235657909999,0.02382,0.023852,2016-06-11 18:01:34,139.539,6.646,211000.0
3941,0.02388,0.02375,8685.980123869997,2750.235657909999,0.02382,0.023852,2016-06-11 18:01:42,139.539,6.646,211000.0
3942,0.02387,0.02375,8704.578023869997,2715.5991028499993,0.02382,0.023852,2016-06-11 18:01:50,139.539,6.646,211000.0
3943,0.02388,0.02375,8607.635545069998,2739.420145909999,0.02382,0.023852,2016-06-11 18:01:58,139.539,6.646,211000.0
3944,0.02388,0.02376,8692.878677339997,2667.9201459099995,0.02382,0.023852,2016-06-11 18:02:07,139.539,6.646,211000.0
3945,0.02387,0.02376,8711.476577339996,2739.470695509999,0.02382,0.023851,2016-06-11 18:02:15,139.539,39.538,211000.0
3946,0.02388,0.02375,8699.924914679996,2724.214770579999,0.02382,0.023846,2016-06-11 18:02:23,139.539,39.538,211000.0
3947,0.02388,0.02375,8681.327014679997,2724.214770579999,0.02382,0.023846,2016-06-11 18:02:32,13.594,39.538,211000.0
3948,0.02388,0.02375,8699.908794679995,2724.214770579999,0.02382,0.023841,2016-06-11 18:02:40,13.594,1.175,211000.0
3949,0.02388,0.02375,8760.107030189996,2741.006924729999,0.02382,0.023851,2016-06-11 18:02:48,13.594,39.538,211000.0
3950,0.02388,0.02375,8760.107029999996,2741.006924729999,0.02382,0.023846,2016-06-11 18:02:57,13.594,39.538,211000.0
3951,0.02388,0.02375,8760.107029999996,2741.006924729999,0.02382,0.023846,2016-06-11 18:03:05,13.594,39.538,211000.0
3952,0.02388,0.02375,8760.107029999996,2741.006924729999,0.02382,0.023846,2016-06-11 18:03:13,13.594,39.538,211000.0
3953,0.02388,0.02375,8760.107029939996,2741.006924729999,0.02382,0.023846,2016-06-11 18:03:21,13.594,39.538,211000.0
3954,0.02388,0.02375,8760.107029939996,2741.006924729999,0.02382,0.023846,2016-06-11 18:03:29,13.594,20.643,211000.0
3955,0.02388,0.02375,8760.107029939996,2739.039899039999,0.02382,0.023842,2016-06-11 18:03:37,13.594,71.084,211000.0
3956,0.02388,0.02375,8760.107029939996,2739.039899039999,0.02382,0.023852,2016-06-11 18:03:46,13.594,6.646,211000.0
3957,0.02388,0.02375,8760.107029939996,2739.039899039999,0.02382,0.023852,2016-06-11 18:03:54,13.594,6.646,211000.0
3958,0.02388,0.02375,8760.107029939996,2739.039899039999,0.02382,0.023851,2016-06-11 18:04:02,13.594,39.538,211000.0
3959,0.02388,0.02375,8760.107029939996,2739.039899039999,0.02382,0.023847,2016-06-11 18:04:09,13.594,71.032,211000.0
3960,0.02388,0.02375,8760.107029939996,2739.039899039999,0.02382,0.023846,2016-06-11 18:04:18,13.594,39.538,211000.0
3961,0.02388,0.02375,8760.107029939996,2739.039899039999,0.02382,0.023846,2016-06-11 18:04:26,13.594,20.636,211000.0
3962,0.02388,0.02375,8760.107029939996,2738.5360699899993,0.02382,0.023842,2016-06-11 18:04:34,13.594,71.06,211000.0
3963,0.02388,0.02375,8760.107029799996,2737.061031179999,0.02382,0.023841,2016-06-11 18:04:43,13.594,71.207,211000.0
3964,0.02388,0.02375,8760.107029799996,2738.5360699899993,0.02382,0.023841,2016-06-11 18:04:52,13.594,71.207,211000.0
3965,0.02388,0.02375,8760.107029799996,2738.5360699899993,0.02382,0.023841,2016-06-11 18:05:01,13.594,71.207,211000.0
3966,0.02388,0.02375,8668.578776959997,2739.4517081599993,0.02382,0.023841,2016-06-11 18:05:09,13.594,71.207,211000.0
3967,0.02388,0.02375,8668.578776959997,2739.4517081599993,0.02382,0.02384,2016-06-11 18:05:18,13.594,39.538,211000.0
3968,0.02388,0.02375,8668.578776959997,2739.4517081599993,0.02382,0.02384,2016-06-11 18:05:26,13.594,39.538,211000.0
3969,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:05:34,13.594,71.207,211000.0
3970,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:05:42,13.594,71.207,211000.0
3971,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:05:50,13.594,71.207,211000.0
3972,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:05:58,13.594,71.207,211000.0
3973,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:06:06,13.594,71.207,211000.0
3974,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:06:14,13.594,71.207,211000.0
3975,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:06:23,13.594,71.207,211000.0
3976,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:06:31,13.594,71.207,211000.0
3977,0.02388,0.02375,8764.635856329996,2738.467435139999,0.02382,0.023841,2016-06-11 18:06:39,13.594,71.207,211000.0
3978,0.02388,0.02375,8746.189120049996,2549.0080673099997,0.02382,0.02384,2016-06-11 18:06:47,13.594,23.412,211000.0
3979,0.02388,0.02375,8764.678101609996,2739.4631473099994,0.02382,0.02384,2016-06-11 18:06:55,13.594,23.412,211000.0
3980,0.02388,0.02375,8673.352552239996,2698.4651473099993,0.02382,0.02384,2016-06-11 18:07:03,13.594,39.538,211000.0
3981,0.02388,0.02375,8673.328462239997,2738.4651473099993,0.02382,0.02384,2016-06-11 18:07:12,13.594,23.413,211000.0
3982,0.02388,0.02375,8751.220451609996,2738.4651473099993,0.02382,0.023841,2016-06-11 18:07:19,13.594,71.207,211000.0
3983,0.02388,0.02375,8751.651898209995,2738.4651473099993,0.02382,0.02384,2016-06-11 18:07:28,13.594,39.538,211000.0
3984,0.02388,0.02375,8765.093488209995,2738.4651473099993,0.02382,0.023841,2016-06-11 18:07:35,13.594,71.207,211000.0
3985,0.02388,0.02375,8770.110071609995,2738.4651473099993,0.02382,0.023841,2016-06-11 18:07:43,13.594,71.207,211000.0
3986,0.02388,0.02375,8770.110071609995,2738.4651473099993,0.02382,0.023841,2016-06-11 18:07:51,13.594,71.207,211000.0
3987,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023841,2016-06-11 18:07:59,13.594,71.207,211000.0
3988,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.02384,2016-06-11 18:08:07,13.594,21.316,211000.0
3989,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.02384,2016-06-11 18:08:16,13.594,39.538,211000.0
3990,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023841,2016-06-11 18:08:24,13.594,71.207,211000.0
3991,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023841,2016-06-11 18:08:32,13.594,71.207,211000.0
3992,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023841,2016-06-11 18:08:41,13.594,71.207,211000.0
3993,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023841,2016-06-11 18:08:49,13.594,71.207,211000.0
3994,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023841,2016-06-11 18:08:57,13.594,71.207,211000.0
3995,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023852,2016-06-11 18:09:05,13.594,6.646,211000.0
3996,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023852,2016-06-11 18:09:14,13.594,6.646,211000.0
3997,0.02388,0.02375,8770.110071609995,2736.4436012799993,0.02382,0.023852,2016-06-11 18:09:22,13.594,6.646,211000.0
3998,0.02388,0.02375,8770.110071609995,2735.9436012799993,0.02382,0.023852,2016-06-11 18:09:31,13.594,6.646,211000.0
3999,0.02388,0.02375,8770.110071609995,2735.9436012799993,0.02382,0.023852,2016-06-11 18:09:39,13.594,6.646,211000.0
4000,0.02388,0.02375,8770.110071609995,2735.9436012799993,0.02382,0.023852,2016-06-11 18:09:48,13.594,6.646,211000.0
4001,0.02388,0.02375,8770.110071609995,2735.492108499999,0.02382,0.023852,2016-06-11 18:09:56,13.594,6.646,211000.0
4002,0.02388,0.02375,8770.110071609995,2735.9436012799993,0.02382,0.023852,2016-06-11 18:10:04,13.594,6.646,211000.0
4003,0.02388,0.02375,8770.110071609995,2735.9436012799993,0.02382,0.023852,2016-06-11 18:10:13,13.594,6.646,211000.0
4004,0.02388,0.02375,8770.110071609995,2737.9651473099993,0.02382,0.023852,2016-06-11 18:10:21,13.594,6.646,211000.0
4005,0.02388,0.02375,8770.110071429996,2727.8631473099995,0.02382,0.023852,2016-06-11 18:10:29,13.594,6.646,211000.0
4006,0.02388,0.02375,8770.110071429996,2738.9631473099994,0.02382,0.023852,2016-06-11 18:10:37,13.594,6.646,211000.0
4007,0.02388,0.02375,8770.110071429996,2737.9651473099993,0.02382,0.023852,2016-06-11 18:10:45,13.594,6.646,211000.0
4008,0.02388,0.02375,8770.110071429996,2737.9651473099993,0.02382,0.023852,2016-06-11 18:10:53,13.594,6.646,211000.0
4009,0.02388,0.02375,8770.110071429996,2737.9651473099993,0.02382,0.023852,2016-06-11 18:11:02,13.594,6.646,211000.0
4010,0.02388,0.02375,8770.110071429996,2737.9651473099993,0.02382,0.023852,2016-06-11 18:11:10,13.594,6.646,211000.0
4011,0.02388,0.02375,8770.110071429996,2737.9651473099993,0.02382,0.023852,2016-06-11 18:11:18,13.594,6.646,211000.0
4012,0.02388,0.02375,8770.110071429996,2666.46314731,0.02382,0.023852,2016-06-11 18:11:27,13.594,6.646,211000.0
4013,0.02388,0.02375,8770.110071429996,2738.9631473099994,0.02382,0.023852,2016-06-11 18:11:35,13.594,6.646,211000.0
4014,0.02388,0.02375,8730.027106119996,2738.9631473099994,0.02382,0.023852,2016-06-11 18:11:44,13.594,6.646,211000.0
4015,0.02388,0.02375,8730.027106119996,2738.9631473099994,0.02382,0.023852,2016-06-11 18:11:52,13.594,6.646,211000.0
4016,0.02388,0.02375,8730.027106119996,2738.9631473099994,0.02382,0.023852,2016-06-11 18:12:00,13.594,6.646,211000.0
4017,0.02394,0.02391,8343.641700609998,2547.8064773099995,0.02382,0.023852,2016-06-11 18:12:24,13.594,0.029,211000.0
4018,0.02394,0.02387,8299.800479779997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:12:33,13.594,0.029,211000.0
4019,0.02394,0.02384,8283.439704929997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:12:41,13.594,0.029,211000.0
4020,0.02394,0.02379,8679.670778079997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:12:49,13.594,0.029,211000.0
4021,0.02394,0.02379,8679.670778079997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:12:57,13.594,0.029,211000.0
4022,0.02394,0.02379,8679.670778079997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:13:06,13.594,0.029,211000.0
4023,0.02394,0.02379,8679.670778079997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:13:14,13.594,0.029,211000.0
4024,0.02394,0.02379,8679.670778079997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:13:22,13.594,0.029,211000.0
4025,0.02394,0.02379,8678.641793609997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:13:30,13.594,0.029,211000.0
4026,0.02394,0.02379,8678.641793609997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:13:38,13.594,0.029,211000.0
4027,0.02394,0.02379,8678.641793609997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:13:46,13.594,0.029,211000.0
4028,0.02394,0.02379,8678.641793609997,2665.1506086099994,0.02382,0.023852,2016-06-11 18:13:54,13.594,0.029,211000.0
4029,0.02394,0.02379,8678.724707319996,2665.1506086099994,0.02382,0.023852,2016-06-11 18:14:03,13.594,0.029,211000.0
4030,0.02394,0.02379,8676.917426689995,2668.6906086099993,0.02382,0.023852,2016-06-11 18:14:11,13.594,0.029,211000.0
4031,0.02394,0.02379,8678.932697319997,2668.6906086099993,0.02382,0.023852,2016-06-11 18:14:20,13.594,0.029,211000.0
4032,0.02394,0.02379,8529.378196559997,2659.0505450599994,0.023825,0.023852,2016-06-11 18:14:28,71.002,0.029,211000.0
4033,0.02394,0.02379,8648.702032789997,2659.0505450599994,0.023825,0.023852,2016-06-11 18:14:37,71.002,0.029,211000.0
4034,0.02394,0.02379,8648.702032789997,2659.0505450599994,0.023825,0.023852,2016-06-11 18:14:45,71.002,0.029,211000.0
4035,0.02394,0.02379,8648.702032789997,2659.0505450599994,0.023825,0.023852,2016-06-11 18:14:53,71.002,0.029,211000.0
4036,0.02394,0.02379,8648.702032789997,2659.0505450599994,0.023825,0.023852,2016-06-11 18:15:02,71.002,0.029,211000.0
4037,0.02394,0.02379,8648.702032789997,2662.6775062499996,0.023825,0.023852,2016-06-11 18:15:10,71.002,0.029,211000.0
4038,0.02394,0.02379,8648.702032789997,2662.6775062499996,0.023825,0.023852,2016-06-11 18:15:18,71.002,0.029,211000.0
4039,0.02394,0.02379,8648.702032789997,2659.0505450599994,0.023825,0.023852,2016-06-11 18:15:26,71.002,0.029,211000.0
