obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_date,k_time,k_bid_vol,k_ask_vol,uc_trans
450,0.02405,0.02391,8213.4409249,6944.55996443,0.023896,0.024016,2016-06-04,18:45:36,93.839,150.867,129931819

451,0.02405,0.02391,8219.28881663,6944.55996443,0.023896,0.024016,2016-06-04,18:45:45,93.839,161.17,129931819

452,0.02405,0.02391,8219.28881663,6944.55996443,0.023896,0.024016,2016-06-04,18:45:53,93.839,161.17,129931819

453,0.02405,0.02391,8218.82875663,6944.55996443,0.023896,0.024016,2016-06-04,18:46:01,93.839,161.17,129931819

454,0.02405,0.02391,8114.71305285,6944.55996443,0.023896,0.024016,2016-06-04,18:46:09,93.839,161.17,129931819

455,0.02405,0.02391,8212.43364944,6944.55996443,0.023896,0.024016,2016-06-04,18:46:18,93.839,161.17,129931819

456,0.02405,0.02391,8114.17388566,6944.55996443,0.023896,0.024016,2016-06-04,18:46:26,93.839,161.17,129931819

457,0.02405,0.02391,8114.17388566,6944.55996443,0.023896,0.024014,2016-06-04,18:46:34,93.839,143.937,129931819

458,0.02405,0.02391,8113.71383566,6944.55996443,0.023896,0.024012,2016-06-04,18:46:43,93.839,149.979,129931819

459,0.02405,0.02391,8211.51353944,6944.55996443,0.023896,0.024012,2016-06-04,18:46:51,93.839,160.224,129931819

460,0.02405,0.02391,8112.81182748,6944.55996443,0.023896,0.024012,2016-06-04,18:46:59,93.839,160.224,129931819

461,0.02405,0.02391,8112.35177748,8299.11024389,0.023896,0.024012,2016-06-04,18:47:07,93.839,160.224,129931819

462,0.02405,0.02391,8111.80667677,8299.11024389,0.023896,0.024012,2016-06-04,18:47:15,72.595,160.224,129931819

463,0.02405,0.02391,8112.34662676,8299.11024389,0.023896,0.024012,2016-06-04,18:47:24,72.595,160.224,129931819

464,0.02405,0.02391,8210.14633054,8299.11024389,0.023896,0.024012,2016-06-04,18:47:31,94.211,160.224,129931819

465,0.02405,0.02391,8111.42954031,8299.11024389,0.023896,0.024012,2016-06-04,18:47:39,94.211,160.224,129931819

466,0.02405,0.02391,8111.42954031,8299.11024389,0.023896,0.024012,2016-06-04,18:47:47,94.211,160.224,129931819

467,0.02405,0.02391,8111.4268035,8299.11024389,0.023896,0.024012,2016-06-04,18:47:55,94.211,160.224,129931819

468,0.02405,0.02391,7694.53142979,8299.11024389,0.023896,0.024012,2016-06-04,18:48:04,94.211,160.224,129931819

469,0.02405,0.02391,8201.06644728,8299.85311365,0.023896,0.024012,2016-06-04,18:48:11,94.198,160.224,129931819

470,0.02405,0.02391,8110.5067135,8299.85311365,0.023896,0.024012,2016-06-04,18:48:20,94.198,160.224,129931819

471,0.02405,0.02391,8110.5067135,8300.00679333,0.023896,0.024012,2016-06-04,18:48:28,94.198,160.224,129931819

472,0.02405,0.02391,8110.0466835,8299.85311365,0.023896,0.024012,2016-06-04,18:48:37,94.198,160.224,129931819

473,0.02405,0.02391,8109.5866235,8300.00679333,0.023896,0.024008,2016-06-04,18:48:45,94.198,177.53,129931819

474,0.02405,0.02391,8206.9289423,8300.00679333,0.023896,0.024008,2016-06-04,18:48:53,94.198,197.229,129931819

475,0.02405,0.02391,8108.68517852,8299.85311365,0.023896,0.024008,2016-06-04,18:49:02,94.198,19.699,129931819

476,0.02405,0.02391,8109.14257124,8300.00679333,0.023896,0.024008,2016-06-04,18:49:10,72.595,19.699,129931819

477,0.02405,0.02391,8108.68252124,8299.85311365,0.023896,0.024008,2016-06-04,18:49:18,94.198,19.699,129931819

478,0.02405,0.02391,8206.00617502,8300.00679333,0.023896,0.024007,2016-06-04,18:49:26,94.198,29.279,129931819

479,0.02405,0.02391,8108.22247124,8300.00679333,0.023896,0.024007,2016-06-04,18:49:35,94.198,213.829,129931819

480,0.02405,0.02391,8107.76242124,8299.85311365,0.023896,0.024007,2016-06-04,18:49:43,94.198,213.829,129931819

481,0.02405,0.02391,8107.76242124,8300.00679333,0.023896,0.024007,2016-06-04,18:49:52,94.198,213.829,129931819

482,0.02405,0.02391,8106.60221594,8299.75065777,0.023896,0.024007,2016-06-04,18:50:00,94.198,213.829,129931819

483,0.02405,0.02391,8203.92601972,8297.78128309,0.023896,0.024007,2016-06-04,18:50:09,94.198,29.279,129931819

484,0.02405,0.02391,8170.55101972,8295.69369097,0.023896,0.024007,2016-06-04,18:50:17,94.198,29.279,129931819

485,0.02405,0.02391,8174.78622858,8206.99777388,0.023896,0.024007,2016-06-04,18:50:25,94.198,29.279,129931819

486,0.02405,0.02391,8182.48622858,8206.99777388,0.023896,0.024007,2016-06-04,18:50:33,94.198,29.279,129931819

487,0.02405,0.02391,8182.02627858,8196.9427474,0.023896,0.024007,2016-06-04,18:50:42,94.198,11.525,129931819

488,0.02405,0.02391,8182.01727858,8206.99777388,0.023896,0.024007,2016-06-04,18:50:49,94.198,11.525,129931819

489,0.02405,0.02386,8481.87963858,8206.99777388,0.023896,0.024007,2016-06-04,18:50:58,94.198,11.525,129931819

490,0.02405,0.02386,8481.87963858,8206.99777388,0.023896,0.024007,2016-06-04,18:51:06,94.198,11.525,129931819

491,0.02405,0.02386,8481.87963858,8206.99777388,0.023896,0.024007,2016-06-04,18:51:13,94.198,3.849,129931819

492,0.02405,0.02386,8500.06363858,8206.99777388,0.023896,0.024007,2016-06-04,18:51:22,94.198,3.849,129931819

493,0.02405,0.02386,8481.87963858,8206.99777388,0.023896,0.024007,2016-06-04,18:51:30,94.198,3.849,129931819

494,0.02405,0.02386,8481.87963858,8206.99777388,0.023896,0.024007,2016-06-04,18:51:38,94.198,3.849,129931819

495,0.02405,0.02386,8481.87963858,8206.99777388,0.023896,0.024007,2016-06-04,18:51:46,94.198,3.849,129931819

496,0.02405,0.02386,8481.87963858,8206.99777388,0.023896,0.024007,2016-06-04,18:51:54,94.198,3.849,129931819

497,0.02405,0.02386,8475.90607901,8201.33322857,0.023896,0.024007,2016-06-04,18:52:02,94.198,3.849,129931819

498,0.02405,0.02386,8063.46847901,8208.22604819,0.023896,0.024007,2016-06-04,18:52:10,94.198,3.849,129931819

499,0.02405,0.02386,8182.27191901,8208.22604819,0.023896,0.024007,2016-06-04,18:52:19,94.198,3.849,129931819

500,0.02405,0.02386,8182.27191901,8208.22604819,0.023896,0.024006,2016-06-04,18:52:27,94.198,3.01,129931819

501,0.02405,0.02386,8078.40600523,8208.22604819,0.023896,0.024012,2016-06-04,18:52:36,94.198,159.575,129931819

502,0.02405,0.02386,8078.40600523,8208.22604819,0.023896,0.024011,2016-06-04,18:52:44,94.198,24.257,129931819

503,0.02405,0.02386,8063.46847901,8208.22604819,0.023896,0.024011,2016-06-04,18:52:52,94.198,24.257,129931819

504,0.02405,0.02386,8482.05605844,8207.85610734,0.023896,0.024011,2016-06-04,18:53:01,94.198,24.257,129931819

505,0.02407,0.02386,8482.05605844,8054.01196869,0.023896,0.024007,2016-06-04,18:53:09,94.198,7.677,129931819

506,0.02406,0.02386,8522.32770844,8226.45932409,0.023896,0.024007,2016-06-04,18:53:17,94.198,7.677,129931819

507,0.02406,0.02389,8308.79275084,8214.84932409,0.024012,0.024025,2016-06-04,18:53:25,142.324,7.989,129931819

508,0.02406,0.02389,8180.42765466,8214.84932409,0.024012,0.024025,2016-06-04,18:53:33,142.324,7.989,129931819

509,0.02406,0.02389,8339.31960466,8214.84932409,0.024012,0.024025,2016-06-04,18:53:41,142.324,7.989,129931819

510,0.02406,0.02389,8339.31960466,8214.84932409,0.024012,0.024025,2016-06-04,18:53:49,142.324,7.989,129931819

511,0.02406,0.02389,8437.11930844,8214.84932409,0.024012,0.024025,2016-06-04,18:53:57,142.324,7.989,129931819

512,0.02406,0.02389,8339.31960466,8214.84932409,0.024012,0.024025,2016-06-04,18:54:05,142.324,7.989,129931819

513,0.02406,0.0239,8339.31960466,8214.84932409,0.024012,0.024025,2016-06-04,18:54:13,142.324,7.989,129931819

514,0.02406,0.0239,8603.14530844,8214.84932409,0.024012,0.024025,2016-06-04,18:54:21,142.324,7.989,129931819

515,0.02406,0.0239,8333.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:54:29,142.324,7.989,129931819

516,0.02406,0.0239,8619.33527801,8216.07396869,0.024012,0.024025,2016-06-04,18:54:38,142.324,7.989,129931819

517,0.02406,0.02393,8333.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:54:46,142.324,7.989,129931819

518,0.02406,0.02393,8333.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:54:54,142.324,7.989,129931819

519,0.02406,0.02393,8633.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:55:02,142.324,7.989,129931819

520,0.02406,0.02391,8601.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:55:11,142.324,7.989,129931819

521,0.02406,0.02391,8603.65127801,8216.07396869,0.024012,0.024025,2016-06-04,18:55:19,142.324,7.989,129931819

522,0.02406,0.02391,8633.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:55:27,142.324,7.989,129931819

523,0.02406,0.0239,8601.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:55:36,142.324,7.989,129931819

524,0.02406,0.02393,8633.35127801,8216.07396869,0.024012,0.024025,2016-06-04,18:55:45,142.324,7.989,129931819

525,0.02406,0.0239,8643.83527801,8216.07396869,0.024012,0.024025,2016-06-04,18:55:53,142.324,7.989,129931819

526,0.02417,0.02394,8633.35127801,8349.59327762,0.024012,0.024025,2016-06-04,18:56:02,142.324,7.989,129931819

527,0.02406,0.02394,8633.35127801,8327.8173641,0.024012,0.024025,2016-06-04,18:56:10,142.324,7.989,129931819

528,0.02406,0.02394,8633.35127801,8054.11286869,0.024012,0.024025,2016-06-04,18:56:18,142.324,7.989,129931819

529,0.02406,0.02394,8633.35127801,8054.11286869,0.024012,0.024025,2016-06-04,18:56:27,142.324,7.989,129931819

530,0.02406,0.02394,8651.53527801,8054.11286869,0.024012,0.024025,2016-06-04,18:56:35,142.324,7.989,129931819

531,0.02406,0.02394,8633.35127801,8054.11286869,0.024012,0.024025,2016-06-04,18:56:43,142.324,7.989,129931819

532,0.02406,0.02394,8633.35127801,8054.11286869,0.024012,0.024025,2016-06-04,18:56:50,142.324,7.989,129931819

533,0.02406,0.02394,8633.44616118,8053.96104933,0.024012,0.024048,2016-06-04,18:56:59,142.324,8.192,129931819

534,0.02407,0.02394,9434.89790788,8119.84090869,0.024017,0.024054,2016-06-04,18:57:07,72.336,8.32,129931819

535,0.02407,0.02394,8657.19969118,8138.59732409,0.024054,0.024082,2016-06-04,18:57:15,8.201,43.86,129931819

536,0.02407,0.02394,9332.60749082,8137.22732409,0.024017,0.024082,2016-06-04,18:57:23,72.336,43.86,129931819

537,0.02407,0.02394,9626.17928788,8098.74732409,0.024017,0.024082,2016-06-04,18:57:32,72.336,43.86,129931819

538,0.02407,0.02394,9633.98087081,8098.74732409,0.024017,0.024094,2016-06-04,18:57:40,72.336,11.88,129931819

539,0.02407,0.02394,9628.07198764,8052.50796409,0.024017,0.024092,2016-06-04,18:57:49,72.336,29.19,129931819

540,0.02406,0.02394,8698.12186094,8052.55888345,0.024017,0.02409,2016-06-04,18:57:58,72.336,29.19,129931819

541,0.02406,0.02394,8690.32027801,8052.55888345,0.024017,0.02409,2016-06-04,18:58:06,72.336,29.19,129931819

542,0.02407,0.02396,8530.89378801,8060.57423885,0.024017,0.024088,2016-06-04,18:58:14,72.336,38.07,129931819

543,0.02406,0.02396,8665.82027801,8059.82888345,0.024017,0.024088,2016-06-04,18:58:22,72.336,38.07,129931819

544,0.02406,0.02396,8683.99327801,8050.68978345,0.024017,0.024086,2016-06-04,18:58:31,68.336,38.05,129931819

545,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024086,2016-06-04,18:58:39,68.336,38.05,129931819

546,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024084,2016-06-04,18:58:47,68.336,28.84,129931819

547,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024083,2016-06-04,18:58:56,68.336,32.215,129931819

548,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024082,2016-06-04,18:59:04,68.336,34.69,129931819

549,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024082,2016-06-04,18:59:12,68.336,34.69,129931819

550,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024082,2016-06-04,18:59:20,68.336,34.69,129931819

551,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024082,2016-06-04,18:59:28,68.336,34.69,129931819

552,0.02406,0.02396,8665.82027801,8050.68978345,0.024012,0.024082,2016-06-04,18:59:36,90.66,34.69,129931819

553,0.02406,0.02396,8683.99327801,8050.68978345,0.024012,0.024082,2016-06-04,18:59:44,90.66,34.69,129931819

554,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024082,2016-06-04,18:59:52,72.165,34.69,129931819

555,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024082,2016-06-04,19:00:01,72.165,34.69,129931819

556,0.02406,0.02396,8665.82027801,8050.68978345,0.024017,0.024082,2016-06-04,19:00:09,72.165,241.622,129931819

557,0.02407,0.02396,8665.82027801,8300.70423885,0.024017,0.024082,2016-06-04,19:00:17,72.165,241.622,129931819

558,0.02407,0.02396,8691.2735518,8178.21968874,0.024,0.024012,2016-06-04,19:00:26,486.572,80.716,129931819

559,0.02407,0.02396,8562.6750618,8262.36520414,0.024,0.024005,2016-06-04,19:00:34,486.572,202.3,129931819

560,0.02407,0.02396,8697.0004418,8180.92520414,0.024,0.024005,2016-06-04,19:00:43,444.906,202.3,129931819

561,0.02407,0.02396,8697.0004418,8180.92520414,0.024,0.024005,2016-06-04,19:00:52,444.906,202.3,129931819

562,0.02407,0.02396,8697.0004418,8180.92520414,0.024,0.024005,2016-06-04,19:01:08,444.906,202.3,129931819

563,0.0241,0.02396,8693.95873833,8170.87017766,0.024,0.024005,2016-06-04,19:01:17,444.906,202.3,129931819

564,0.0241,0.02396,8693.95873833,8135.51525397,0.024,0.024005,2016-06-04,19:01:25,89.076,202.3,129931819

565,0.02407,0.02396,8569.08273833,8293.46402505,0.023946,0.023966,2016-06-04,19:01:41,90,200.46,129931819

566,0.02407,0.02396,8550.91073833,8146.41105312,0.023946,0.024005,2016-06-04,19:01:49,90,202.3,129931819

567,0.02407,0.02396,8550.91073833,8257.79299312,0.023956,0.024005,2016-06-04,19:01:58,72.876,202.3,129931819

568,0.02407,0.02396,8146.79503455,8473.74644195,0.023957,0.024005,2016-06-04,19:02:06,90,202.3,129931819

569,0.02407,0.02396,8141.59178426,8335.08644195,0.023962,0.024005,2016-06-04,19:02:16,72.582,202.3,129931819

570,0.02407,0.02396,8141.13258426,8158.55244195,0.023962,0.024005,2016-06-04,19:02:24,72.582,202.3,129931819

571,0.02407,0.02396,8141.13258426,8165.03244195,0.02394,0.024,2016-06-04,19:02:32,190,72.856,129931819

572,0.02407,0.02396,8140.67345426,8301.65444195,0.02394,0.024,2016-06-04,19:02:40,190,72.856,129931819

573,0.02407,0.02396,8140.67345426,8500.04544195,0.023946,0.023994,2016-06-04,19:02:48,90,72.426,129931819

574,0.02407,0.02396,8538.00202804,8327.42144195,0.023951,0.023993,2016-06-04,19:02:57,72.481,202.3,129931819

575,0.02407,0.02396,8140.08157785,8294.36944195,0.023952,0.023987,2016-06-04,19:03:06,90,166.26,129931819

576,0.02407,0.02396,8140.08157785,8291.06176971,0.023952,0.023987,2016-06-04,19:03:14,90,166.26,129931819

577,0.02407,0.02396,8140.08157785,8291.06176971,0.023952,0.023987,2016-06-04,19:03:22,90,166.26,129931819

578,0.02407,0.02396,8140.05082955,8291.06176971,0.023952,0.023987,2016-06-04,19:03:31,90,166.26,129931819

579,0.02407,0.02396,8537.83853333,8291.06176971,0.023952,0.023987,2016-06-04,19:03:39,90,166.26,129931819

580,0.02407,0.02396,8139.99749607,8291.06176971,0.023952,0.023987,2016-06-04,19:03:47,90,166.26,129931819

581,0.02407,0.02396,8139.99749607,8291.06176971,0.023952,0.023987,2016-06-04,19:03:56,90,166.26,129931819

582,0.02407,0.02396,8139.99749607,8291.06176971,0.023952,0.023987,2016-06-04,19:04:05,90,166.26,129931819

583,0.02407,0.02396,8139.99749607,8291.06176971,0.023951,0.023987,2016-06-04,19:04:13,72.481,166.26,129931819

584,0.02407,0.02396,8140.00241135,8273.74816705,0.023952,0.023982,2016-06-04,19:04:21,90,72.784,129931819

585,0.02407,0.02396,8139.54331135,8273.74816705,0.023957,0.023982,2016-06-04,19:04:30,72.451,72.784,129931819

586,0.02407,0.02396,8139.22534621,8286.3940659,0.023957,0.023982,2016-06-04,19:04:38,72.451,72.784,129931819

587,0.02407,0.02396,8139.22534621,8286.3940659,0.023945,0.023982,2016-06-04,19:04:46,72.688,72.784,129931819

588,0.02407,0.02396,8149.58525781,8286.3940659,0.023945,0.023981,2016-06-04,19:04:54,72.688,187.26,129931819

589,0.02407,0.02396,7739.4779441,8286.3940659,0.023945,0.023976,2016-06-04,19:05:03,72.688,72.805,129931819

590,0.02407,0.02396,7696.43632455,8286.3940659,0.023946,0.023976,2016-06-04,19:05:11,90,72.805,129931819

591,0.02407,0.02396,7695.97732455,8285.43388283,0.023951,0.023976,2016-06-04,19:05:20,72.949,72.805,129931819

592,0.02407,0.02396,7738.4269841,8285.43388283,0.023951,0.023976,2016-06-04,19:05:28,72.949,72.805,129931819

593,0.02407,0.02396,8148.50360143,8285.43388283,0.023951,0.023976,2016-06-04,19:05:36,72.949,72.805,129931819

594,0.02407,0.02396,7738.39628772,8285.43388283,0.023957,0.023976,2016-06-04,19:05:45,72.777,72.805,129931819

595,0.02407,0.02396,7738.39628772,8285.43388283,0.023957,0.023976,2016-06-04,19:05:53,72.777,72.805,129931819

596,0.02407,0.02396,7738.39628772,8285.43388283,0.023957,0.023976,2016-06-04,19:06:02,72.777,72.805,129931819

597,0.02407,0.02396,8148.50360143,8285.43388283,0.023945,0.023976,2016-06-04,19:06:10,72.411,72.805,129931819

598,0.02407,0.02396,7738.39628772,8285.43388283,0.023951,0.023976,2016-06-04,19:06:18,72.57,72.805,129931819

599,0.02407,0.02396,7695.94582433,8285.43388283,0.023951,0.023976,2016-06-04,19:06:26,72.57,72.805,129931819

600,0.02407,0.02396,7695.94582433,8285.43388283,0.023957,0.023976,2016-06-04,19:06:36,72.755,72.805,129931819

601,0.02407,0.02396,7695.94582433,8285.43388283,0.023945,0.023976,2016-06-04,19:06:45,72.495,72.805,129931819

602,0.02407,0.02396,7695.94582433,8285.43388283,0.023946,0.023976,2016-06-04,19:06:55,90,72.805,129931819

603,0.02407,0.02396,7695.94582433,8285.43388283,0.023951,0.023976,2016-06-04,19:07:03,72.307,72.805,129931819

604,0.02407,0.02396,7695.94582433,8285.43388283,0.023951,0.023976,2016-06-04,19:07:11,72.307,72.805,129931819

605,0.02407,0.02396,7729.49577364,8190.44771192,0.023957,0.023976,2016-06-04,19:07:19,72.578,72.805,129931819

606,0.02407,0.02397,7724.3781215,8190.44771192,0.023957,0.023976,2016-06-04,19:07:28,72.578,72.805,129931819

607,0.02407,0.02396,8142.70425056,8318.08867721,0.023945,0.023976,2016-06-04,19:07:36,72.477,72.805,129931819

608,0.02407,0.02396,7732.59693685,8318.08867721,0.023945,0.023975,2016-06-04,19:07:44,72.477,180.3,129931819

609,0.02407,0.02396,7690.1472773,8318.08867721,0.023956,0.023976,2016-06-04,19:07:53,72.801,70.965,129931819

610,0.02407,0.02396,7989.33983057,8318.08867721,0.023956,0.023976,2016-06-04,19:08:01,72.801,70.965,129931819

611,0.02407,0.02396,7733.14585603,8318.08867721,0.023957,0.023976,2016-06-04,19:08:09,90,70.965,129931819

612,0.02407,0.02396,7695.93177579,8318.08867721,0.023962,0.023976,2016-06-04,19:08:17,72.57,70.965,129931819

613,0.02407,0.02395,7697.09778995,8318.08867721,0.023962,0.023976,2016-06-04,19:08:26,72.57,70.965,129931819

614,0.02407,0.02395,7697.09778995,8318.08867721,0.023962,0.023976,2016-06-04,19:08:34,72.57,70.965,129931819

615,0.02407,0.02395,7697.09778995,8318.08867721,0.023962,0.023976,2016-06-04,19:08:42,72.57,70.965,129931819

616,0.02407,0.02395,7733.2194495,8318.08867721,0.023962,0.023976,2016-06-04,19:08:50,72.57,70.965,129931819

617,0.02407,0.02395,7697.09778995,8318.08867721,0.023962,0.023976,2016-06-04,19:08:58,72.57,70.965,129931819

618,0.02407,0.02395,7706.9474495,8318.08867721,0.023962,0.023976,2016-06-04,19:09:07,72.57,70.965,129931819

619,0.02407,0.02395,7697.09778995,8318.08867721,0.023925,0.023976,2016-06-04,19:09:15,72.808,70.965,129931819

620,0.02407,0.02395,7678.8474495,8318.08867721,0.023925,0.023976,2016-06-04,19:09:23,72.808,70.965,129931819

621,0.02407,0.02395,8149.65476321,8318.08867721,0.023925,0.023976,2016-06-04,19:09:31,72.808,70.965,129931819

622,0.02407,0.02395,7738.45693279,8318.08867721,0.023926,0.023976,2016-06-04,19:09:39,90,70.965,129931819

623,0.02407,0.02395,7677.78762917,8318.08867721,0.023936,0.023976,2016-06-04,19:09:47,72.39,70.965,129931819

624,0.02407,0.02394,7721.79971757,8318.08867721,0.023936,0.023976,2016-06-04,19:09:56,72.39,70.965,129931819

625,0.02407,0.02394,7696.21645925,8318.08867721,0.023936,0.023976,2016-06-04,19:10:04,72.39,70.965,129931819

626,0.02407,0.02395,7696.21645925,8318.08867721,0.023936,0.023976,2016-06-04,19:10:12,72.39,70.965,129931819

627,0.02407,0.02395,7696.21645925,8318.08867721,0.023931,0.023976,2016-06-04,19:10:20,72.487,70.965,129931819

628,0.02407,0.02395,7696.21645925,8318.08867721,0.023931,0.023976,2016-06-04,19:10:28,72.487,70.965,129931819

629,0.02407,0.02395,8122.49196504,8320.88982432,0.023937,0.023976,2016-06-04,19:10:36,72.325,70.965,129931819

630,0.02406,0.02395,7997.73669909,8183.57282432,0.023937,0.023976,2016-06-04,19:10:44,72.325,70.965,129931819

631,0.02406,0.02395,7739.25776133,8183.57282432,0.023937,0.023976,2016-06-04,19:10:52,72.325,70.965,129931819

632,0.02406,0.02395,7747.05749964,8183.57282432,0.023892,0.023976,2016-06-04,19:11:00,146.425,70.965,129931819

633,0.02406,0.02395,7747.45170298,8183.57282432,0.023904,0.023976,2016-06-04,19:11:09,85.73,70.965,129931819

634,0.02406,0.02395,7747.45170298,8183.57282432,0.023909,0.023975,2016-06-04,19:11:18,72.324,201.16,129931819

635,0.02406,0.02395,8157.55901669,8183.57282432,0.023909,0.023961,2016-06-04,19:11:26,72.324,72.758,129931819

636,0.02406,0.02395,8163.43664523,8221.97282432,0.023909,0.023961,2016-06-04,19:11:34,72.324,72.758,129931819

637,0.02406,0.02395,8163.43664523,8221.97282432,0.02391,0.023961,2016-06-04,19:11:43,90,72.758,129931819

638,0.02406,0.02395,8163.43664523,8221.97282432,0.023915,0.023961,2016-06-04,19:11:51,72.387,72.758,129931819

639,0.02406,0.02395,8163.43664523,8221.97282432,0.023915,0.023961,2016-06-04,19:11:59,72.387,72.758,129931819

640,0.02406,0.02395,8561.22434901,8221.97282432,0.023915,0.023961,2016-06-04,19:12:08,72.387,72.758,129931819

641,0.02406,0.02395,8163.43664523,8221.97282432,0.023916,0.023961,2016-06-04,19:12:16,90,94.396,129931819

642,0.02406,0.02395,8163.51216269,8183.57282432,0.023921,0.023961,2016-06-04,19:12:24,72.678,94.396,129931819

643,0.02407,0.02395,7746.40922898,8183.57282432,0.023921,0.023961,2016-06-04,19:12:32,72.678,94.396,129931819

644,0.02407,0.02395,7744.53431955,8183.57282432,0.023921,0.023961,2016-06-04,19:12:41,72.678,94.396,129931819

645,0.02407,0.02395,7708.41266002,8183.57282432,0.023921,0.023961,2016-06-04,19:12:50,72.678,94.396,129931819

646,0.02407,0.02395,7708.41266002,8183.57282432,0.023923,0.023961,2016-06-04,19:12:58,8.09,94.396,129931819

647,0.02407,0.02395,7708.41266002,8183.57282432,0.023927,0.023961,2016-06-04,19:13:07,72.236,22.758,129931819

648,0.02407,0.02395,7742.06420558,8325.15482432,0.023927,0.024012,2016-06-04,19:13:16,72.236,80.716,129931819

649,0.02407,0.02395,8153.17151928,8307.00364257,0.023927,0.024007,2016-06-04,19:13:25,72.236,72.459,129931819

650,0.02407,0.02395,7743.06420557,8307.00364257,0.023927,0.024007,2016-06-04,19:13:33,72.236,72.459,129931819

651,0.02407,0.02395,7743.06420557,8307.00364257,0.023901,0.024007,2016-06-04,19:13:41,141.449,98.488,129931819

652,0.02407,0.02395,7743.06420557,8307.00364257,0.023937,0.024007,2016-06-04,19:13:50,72.71,98.488,129931819

653,0.02407,0.02395,8153.17151928,8307.00364257,0.023937,0.024007,2016-06-04,19:13:58,72.71,98.488,129931819

654,0.02407,0.02395,7737.860419,8313.08256543,0.023912,0.024007,2016-06-04,19:14:06,72.841,98.488,129931819

655,0.02407,0.02395,7737.860419,8313.08256543,0.023912,0.024007,2016-06-04,19:14:14,72.841,98.488,129931819

656,0.02407,0.02395,7737.860419,8313.08256543,0.023912,0.024007,2016-06-04,19:14:22,72.841,98.488,129931819

657,0.02407,0.02395,7737.860419,8313.08256543,0.023923,0.024007,2016-06-04,19:14:30,72.555,98.488,129931819

658,0.02407,0.02395,8147.96773271,8313.08256543,0.023924,0.024007,2016-06-04,19:14:38,90,98.488,129931819

659,0.02407,0.02395,7737.860419,8313.08256543,0.023934,0.024007,2016-06-04,19:14:46,72.555,98.488,129931819

660,0.02407,0.02395,7737.860419,8313.08256543,0.023913,0.024007,2016-06-04,19:14:55,90,98.488,129931819

661,0.02407,0.02395,7737.860419,8313.08256543,0.023918,0.024007,2016-06-04,19:15:02,72.856,98.488,129931819

662,0.02407,0.02395,8137.60782111,8313.08256543,0.023918,0.024007,2016-06-04,19:15:10,72.856,98.488,129931819

663,0.02407,0.02391,8535.39552489,8313.08256543,0.023919,0.024007,2016-06-04,19:15:18,90,98.488,129931819

664,0.02407,0.02395,7737.860419,8313.08256543,0.023924,0.024007,2016-06-04,19:15:26,72.764,98.488,129931819

665,0.02407,0.02395,7737.860419,8313.08256543,0.023924,0.024007,2016-06-04,19:15:34,72.764,98.488,129931819

666,0.02407,0.02395,7737.860419,8313.08256543,0.023912,0.024007,2016-06-04,19:15:43,72.346,98.488,129931819

667,0.02407,0.02395,8147.96773271,8313.08256543,0.023917,0.024007,2016-06-04,19:15:52,72.733,98.488,129931819

668,0.02407,0.02395,7737.860419,8313.08256543,0.023922,0.024007,2016-06-04,19:16:01,72.399,98.488,129931819

669,0.02407,0.02395,7737.860419,8313.08256543,0.023922,0.024007,2016-06-04,19:16:10,72.399,98.488,129931819

670,0.02407,0.02395,7737.860419,8313.08256543,0.023923,0.024007,2016-06-04,19:16:18,90,98.488,129931819

671,0.02407,0.02395,7737.860419,8313.08256543,0.023923,0.024007,2016-06-04,19:16:26,90,98.488,129931819

672,0.02407,0.02395,8147.96773271,8313.08256543,0.023913,0.024007,2016-06-04,19:16:35,72.737,98.488,129931819

673,0.02407,0.02395,7737.860419,8313.08256543,0.023919,0.024007,2016-06-04,19:16:43,72.756,98.488,129931819

674,0.02407,0.02395,7737.860419,8304.01822299,0.023919,0.024007,2016-06-04,19:16:51,72.756,98.488,129931819

